author|contents|date|tags|title|tweetid|url
Jeannette Neumann|"MADRID—The Spanish nursing aide who became the first person infected with Ebola outside West Africa was declared cured of the deadly virus Tuesday, a turning point for Spanish officials as they try to demonstrate control over a two-week-old health crisis. (Further reading:Travelers from Ebola-stricken countries only can enter 5 U.S. airports).. Officials at the hospital where Teresa Romero is being treated said she had tested negative for the virus four times, but would remain there to recover from the side effects of her illness....
  "|Wed Oct 22 02:23:39 +0000 2014||Spanish Nursing Aide Free of Ebola |5.247478822853714e+17|http://on.wsj.com/1w6gl85
Siobhan Hughes|WASHINGTON—The Department of Homeland Security on Wednesday will begin limiting flights carrying passengers from three West African countries affected by Ebola to arrival at five U.S. airports.. The move represents only a slight change to flight traffic from Liberia, Sierra Leone and Guinea because most passengers from these countries already arrive in the U.S. at the five designated airports, where extra Ebola screening measures are in place. |Wed Oct 22 02:23:38 +0000 2014||Ebola: Travelers From Stricken Countries Only Can Enter 5 U.S. Airports |5.2474788026372096e+17|http://on.wsj.com/1rc6l6w
Siobhan Hughes|WASHINGTON—The Department of Homeland Security on Wednesday will begin limiting flights carrying passengers from three West African countries affected by Ebola to arrival at five U.S. airports.. The move represents only a slight change to flight traffic from Liberia, Sierra Leone and Guinea because most passengers from these countries already arrive in the U.S. at the five designated airports, where extra Ebola screening measures are in place. |Tue Oct 21 20:07:02 +0000 2014||RT @TomBurtonWSJ: U.S. to require passengers from Ebola-stricken countries to fly into 5 airports  via @WSJ @kristina�|5.2465310418549555e+17|http://on.wsj.com/1oqpIxh
||Tue Oct 21 17:25:13 +0000 2014||RT @mccabe_caitlin: Virtual reality is more than just a game � mental health experts are using the technology to treat PTSD and phobias: ht�|5.246123837180027e+17|
||Tue Oct 21 16:48:03 +0000 2014||RT @janetadamy: U.S. to restrict flights from Ebola-stricken countries to just 5 airports doing stringent Ebola checks @kristinapet |5.246030282726072e+17|
|For days now marathon media coverage of Ebola has been turning even the tiniest developments into “breaking news.” The director of the Centers for Disease Control and Prevention is under increasing .  for the agency’s response to the outbreak; its apparent missteps include appearing to question whether a nurse in Dallas failed to follow infection protocols, allowing a nurse with a low-grade fever to take commercial flights after she had been exposed to the virus, and distributing to hospitals .  that some argue are inadequate. You might think the public would be utterly spooked by now.. But the American people have remained levelheaded. And with just a small number of cases reported in one city, the public seems far calmer about Ebola in the U.S. than either cable news or the debate inside the Beltway suggests.|Tue Oct 21 16:47:47 +0000 2014||RT @WSJThinkTank: 73% of Americans confident in CDC ability to contain an Ebola outbreak, says @DrewAltman:  (AP) |5.246029600690176e+17|http://on.wsj.com/1FvTANI
Sumathi Reddy|"It is one of the most common and hard-to-fix speech errors: making the “r” sound.. Researchers and speech therapists say the use of an unlikely tool—an ultrasound probe—could help children who have difficulty saying the letter “r” correctly. Instead of red, these children might say wed. Or buhd instead of bird.. About 10% of preschool children...
  "|Tue Oct 21 13:59:33 +0000 2014||"RT @rddysum: The trouble with ""r."" This week's ""Your Health"" column:  via @WSJ"|5.245606260402094e+17|http://on.wsj.com/1t4ZDDN
||Tue Oct 21 13:56:00 +0000 2014||RT @stefaniei: CDC issues its new guidelines for health-care workers: All skin must be covered when caring for Ebola patients. |5.245597302081454e+17|
||Tue Oct 21 13:55:12 +0000 2014||RT @LauraLandroWSJ: The half-marathon is attracting record numbers of runners, especially female athletes by @bachscore |5.2455953167078195e+17|
Robert Lee Hotz|"A genetic trait protects many women of Latin American descent from breast cancer, researchers probing the ethnic biology of cancer said Monday.. If confirmed, the finding may lead to more effective genetic testing for women at risk, by helping to determine who most needs to take preventative measures. Breast cancer is the most common cause of cancer among women.. Generally,...
  "|Tue Oct 21 13:25:12 +0000 2014||RT @stefaniei: Latinas have lower rates of breast cancer. Now scientists say they know why-- DNA.  @leHotz |5.245519823849513e+17|http://on.wsj.com/1t2kfwj
||Tue Oct 21 13:14:38 +0000 2014||RT @LauraLandroWSJ: DNA shown to protect Latinas from breast cancer; if inherit from both parents, 80% less liklely @LeHotz reports |5.2454931988690534e+17|
||Tue Oct 21 13:13:57 +0000 2014||"RT @stefaniei: Virtual-reality therapy gains traction for treating PTSD, phobias. ""The goal is to never freak patients out."" "|5.24549147773653e+17|
|Rise and shine, another busy day is on the way. In fact, the hectic pace began quite awhile ago here on the Pharmalot campus, where the shortest of short people was hurried off to the local school house and our daily foraging for interesting items began earlier than usual. We trust that you can relate on some level. After all, who does not carry around a growing to-do list? So time to get cracking. Here are the daily tidbits. Have a grand day and be in touch…. Valeant Pharmaceuticals may boost its hostile takeover bid for Allergan and will not walk away from its pursuit ahead of a Dec. 18 special Allergan shareholder meeting; The FDA is likely to approve Novo Nordisk’s new drug to treat obesity this year, analysts said after wide expectations of an FDA decision late on Monday were not met; and the Actelion ceo says the U.S. government move to hamper tax-inversion deals is good for the pharmaceutical industry because it forces companies to focus on intrinsic business reasons for transactions.|Tue Oct 21 13:13:39 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle.. Good Morning.. headlines &amp; deadlines  #pharma $AGN $VRX $ABBV $SHPG $NOVO $�|5.245490726872228e+17|http://blogs.wsj.com/pharmalot/2014/10/21/pharmalot-pharmalittle-were-reading-about-allergan-novo-and-lots-more/
Robert Lee Hotz|"A genetic trait protects many women of Latin American descent from breast cancer, researchers probing the ethnic biology of cancer said Monday.. If confirmed, the finding may lead to more effective genetic testing for women at risk, by helping to determine who most needs to take preventative measures. Breast cancer is the most common cause of cancer among women.. Generally,...
  "|Tue Oct 21 03:52:31 +0000 2014||DNA Shown to Protect Latinas From Breast Cancer |5.244078611666248e+17|http://on.wsj.com/1vF90Lx
Thomas M. Burton|"BETHESDA, Md.—The world had little interest in Ebola in 1997, which is why cell biologist Nancy J. Sullivan thought she might be able to make a mark. Today, if the scientific world is to have an answer to the world’s severest Ebola outbreak, Dr. Sullivan’s work is likely to be at its center.. A senior investigator at the National Institutes of Health’s Vaccine Research Center, Dr. Sullivan has worked for years on a vaccine that has been proven to block Ebola in research monkeys. NIH is now racing to telescope what would have...
  "|Mon Oct 20 21:22:33 +0000 2014||RT @MtthwRose: Here's the woman who might have developed a vaccine for Ebola:  http://pbs.twimg.com/media/B0ZQApvIYAEQRlq.jpg|5.243097233910825e+17|http://on.wsj.com/1rUCwX6
Ben Kesling|"DALLAS—Officials here said 43 people who were in contact with the first patient to be diagnosed with Ebola in the U.S. have gone through the virus’s incubation period without getting sick.. But 120 others, including dozens of health-care workers, continue to be monitored for signs of the disease, they said on Monday.. “We are breathing a little...
  "|Mon Oct 20 21:21:49 +0000 2014||RT @stefaniei: 43 People Declared Ebola-Free After Monitoring  via @WSJ|5.24309538334208e+17|http://on.wsj.com/1wjKePd
||Mon Oct 20 17:43:11 +0000 2014||RT @stefaniei: Special Report, from the C-suite: Eli Lilly CEO Lechleiter on managing through a difficult year, and illness. |5.242545141617951e+17|
|Last month, CVS Health purged its 7,700 pharmacies of tobacco products in a gambit to embrace a commitment to improving public health and generate goodwill. But the move comes with a price – an estimated $2 billion in annual sales will be sacrificed.. Now, the company is hoping to find a way to compensate for that bet. Its Caremark pharmacy benefits manager, which is one of the largest in the U.S., will soon require some customers to make a $15 co-payment on any prescription that is filled at a pharmacy selling cigarettes and other tobacco products.|Mon Oct 20 16:32:31 +0000 2014||RT @pharmalot: Smoke This: CVS Caremark to charge extra co-pay at pharmacies that sell tobacco..  #pharma $CVS #cigar�|5.242367327664988e+17|http://blogs.wsj.com/pharmalot/2014/10/20/smoke-this-caremark-to-charge-extra-co-pay-at-pharmacies-selling-cigarettes/
Peter Loftus| Fujifilm Holdings Corp. said Monday it is preparing to manufacture up to 300,000 new courses of treatment of its anti-influenza drug for use in people with Ebola virus disease—the latest sign of the drug industry’s scramble to help contain the widening outbreak.. The Japanese company said it has an inventory of 20,000 courses of treatment of Avigan tablets, plus an additional inventory of active pharmaceutical ingredients to make the 300,000 courses of treatment.|Mon Oct 20 15:53:14 +0000 2014||RT @Loftus: Fujifilm to boost production of Antiflu drug for Ebola treatment  via @WSJ|5.242268460663521e+17|http://on.wsj.com/1wjNw4W
||Mon Oct 20 14:24:29 +0000 2014||RT @TomBurtonWSJ: A scientist now at #NIH wanted a low-visibility project; Now she is at center of race for an #Ebola vaccine. |5.2420451195541504e+17|
Thomas M. Burton|"BETHESDA, Md.—The world had little interest in Ebola in 1997, which is why cell biologist Nancy J. Sullivan thought she might be able to make a mark. Today, if the scientific world is to have an answer to the world’s severest Ebola outbreak, Dr. Sullivan’s work is likely to be at its center.. A senior investigator at the National Institutes of Health’s Vaccine Research Center, Dr. Sullivan has worked for years on a vaccine that has been proven to block Ebola in research monkeys. NIH is now racing to telescope what would have...
  "|Mon Oct 20 13:58:11 +0000 2014||RT @WSJPolitics: Meet Nancy Sullivan, who has researched an Ebola vaccine since 1997 � and is getting close.  |5.241978944132301e+17|http://on.wsj.com/1CKttOU
Thomas M. Burton|"BETHESDA, Md.—The world had little interest in Ebola in 1997, which is why cell biologist Nancy J. Sullivan thought she might be able to make a mark. Today, if the scientific world is to have an answer to the world’s severest Ebola outbreak, Dr. Sullivan’s work is likely to be at its center.. A senior investigator at the National Institutes of Health’s Vaccine Research Center, Dr. Sullivan has worked for years on a vaccine that has been proven to block Ebola in research monkeys. NIH is now racing to telescope what would have...
  "|Mon Oct 20 13:37:38 +0000 2014||RT @MaryLuWSJ: Meet Ebola vaccine researcher Nancy Sullivan &amp; her groundbreaking work. @TomBurtonWSJ:  |5.2419272073506816e+17|http://on.wsj.com/1rUCwX6
||Mon Oct 20 13:27:44 +0000 2014||RT @LauraLandroWSJ: Ebola Guidelines for Hospitals to Require Full Body Cover with no skin exposed, per Anthony Fauci @julianbarnes  |5.2419022920103526e+17|
||Mon Oct 20 13:26:09 +0000 2014||RT @stefaniei: Pondering the ethics of developing an Ebola vaccine amid an epidemic. Would a randomized trial be right? �|5.241898299788083e+17|http://t.co/i1wgs06
||Mon Oct 20 13:25:08 +0000 2014||"RT @TomBurtonWSJ: Post-Doc Project: Dr. Sullivan Makes #Ebola Vaccine at #NIH. ""I don't like animal studies."" My @WSJ story. �"|5.241895750573875e+17|http://t.co/d4
Peter Loftus|When it started developing an Ebola drug in 2010, Tekmira Pharmaceuticals Corp. wasn’t counting on finding infected humans to test it in. Instead, the company planned to seek approval based on animal studies, which regulators sometimes allow.. Now the current outbreak in West Africa is presenting Tekmira and other drug makers with thousands of potential patients desperate for treatment—and setting off a rush among companies and health officials to find anything that might work.|Mon Oct 20 13:10:44 +0000 2014||RT @stefaniei: In race to ramp up production of ZMapp drug for Ebola, a possible role for hamster ovary cells.   @Lof�|5.241859521979474e+17|http://on.wsj.com/1rIacax
Robert Lee Hotz|"A genetic trait protects many women of Latin American descent from breast cancer, researchers probing the ethnic biology of cancer said Monday.. If confirmed, the finding may lead to more effective genetic testing for women at risk, by helping to determine who most needs to take preventative measures. Breast cancer is the most common cause of cancer among women.. Generally,...
  "|Mon Oct 20 13:09:29 +0000 2014||RT @leHotz: What protects Latinas from breast cancer? A single snip of DNA, new study says:    via @WSJ|5.24185638547882e+17|http://on.wsj.com/1t2kfwj
|Good morning, everyone, and welcome to another working week. The weekend respite came and went rather quickly, did it not? Well, it usually goes that way. In any event, we hope it was relaxing and you feel ready to conquer the world all over again. Toward that end, we are downing a cup or three of delicious stimulation. For the curious, our flavor today is cinnamon pecan. Meanwhile, here is the usual menu of tidbits. Have a wonderful day and do drop us a line if something interesting develops…. A lawsuit filed by the state of Kentucky charges Purdue Pharma took actions that helped create addiction on a sweeping scale and has become the drug maker’s legal nightmare; Several drug makers are rushing to increase production of experimental drugs to fight Ebola and to expedite clinical trials in infected patients, while others are scanning chemical libraries for drugs that might attack the virus; and AbbVie can take a tax write-off for the $1.6 billion break-up fee that would be paid Shire if the drug maker goes through with plans to end the proposed $54 billion merger.|Mon Oct 20 13:05:10 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle.. Good Morning.. welcome to the working week..  #pharma #ebola $ABBV $SHPG $R�|5.241845497527255e+17|http://blogs.wsj.com/pharmalot/2014/10/20/pharmalot-pharmalittle-were-reading-about-ebola-purdue-shire-and-much-more/
Thomas M. Burton|"BETHESDA, Md.—The world had little interest in Ebola in 1997, which is why cell biologist Nancy J. Sullivan thought she might be able to make a mark. Today, if the scientific world is to have an answer to the world’s severest Ebola outbreak, Dr. Sullivan’s work is likely to be at its center.. A senior investigator at the National Institutes of Health’s Vaccine Research Center, Dr. Sullivan has worked for years on a vaccine that has been proven to block Ebola in research monkeys. NIH is now racing to telescope what would have...
  "|Mon Oct 20 03:21:20 +0000 2014||Ebola Vaccine Push Ramps Up |5.240376250745569e+17|http://on.wsj.com/1rVdwz6
||Sun Oct 19 22:38:50 +0000 2014||RT @jacknicas: We examine what an Ebola travel ban could look like and why health experts think it would do more harm than good: |5.239665299901645e+17|
Jack Nicas|"The U.S. government has options for restricting travel from the West African nations suffering most from Ebola, but none would fully prevent the virus from entering the country and all would bring complications, health experts said.. More U.S. citizens and lawmakers from both parties have called on the Obama administration to implement some kind of travel ban affecting Liberia, Guinea and Sierra Leone. Health experts said an outright ban on travel from those countries would be neither feasible nor wise. Some said that more...
  "|Sun Oct 19 21:36:11 +0000 2014||Ebola Travel Ban May Bring Other Troubles |5.239507650946253e+17|http://on.wsj.com/1t06Hld
Melinda Beck|The Centers for Disease Control and Prevention said it would issue new guidelines for health-care workers dealing with Ebola patients as soon as Saturday.. Facing rising concerns that existing recommendations may not provide adequate protection against Ebola after two Dallas nurses became infected with the disease, the CDC agency has been consulting with the American Nurses Association, the American Hospital Association and other professional groups this week, and was still going over comments Friday evening.|Sat Oct 18 02:35:43 +0000 2014||CDC to Issue New Guidelines for Ebola Health Workers |5.233013703260488e+17|http://on.wsj.com/1vpTz9S
Peter Loftus|When it started developing an Ebola drug in 2010, Tekmira Pharmaceuticals Corp. wasn’t counting on finding infected humans to test it in. Instead, the company planned to seek approval based on animal studies, which regulators sometimes allow.. Now the current outbreak in West Africa is presenting Tekmira and other drug makers with thousands of potential patients desperate for treatment—and setting off a rush among companies and health officials to find anything that might work.|Fri Oct 17 22:51:56 +0000 2014||Ebola Drug Race Ramps Up in Earnest |5.232450510322647e+17|http://on.wsj.com/1CyiQyP
Carol E. Lee|"WASHINGTON—President Barack Obama’s decision to name longtime Democratic aide Ron Klain to oversee the administration’s Ebola response creates a new White House position that will largely involve coordinating between agencies and messaging to an increasingly nervous public, not shaping policies to combat the crisis.. The establishment of a so-called “Ebola czar,” announced Friday by the White House, is Mr. Obama’s sharpest response yet to criticism of missteps in the government’s handling of the crisis since a Liberian man...
  "|Fri Oct 17 22:28:56 +0000 2014||RT @TomBurtonWSJ: Obama to name Ron Klain as Ebola czar  via @WSJ @carol_e_lee|5.2323926576584294e+17|http://on.wsj.com/1wdFhat
|Remember how challenging it was to navigate the new government database of payments made by drug and medical-device makers to U.S. doctors? Well, the transparency initiative just became a little easier to use – more than two weeks after the database was posted online.. Late Friday, the Centers for Medicare and Medicaid services issued a so-called beta release of an online search tool on its Open Payments website. The tool lets you search by a physician’s name, location or specialty, as well as by the names of teaching hospital and companies. The results list each individual payment, which can be sorted from high to low, and vice versa.|Fri Oct 17 22:28:50 +0000 2014||RT @pharmalot: Better Late Than Never: CMS improves the Open Payment website.. but it ain't perfect yet..  #pharma #C�|5.232392370893742e+17|http://blogs.wsj.com/pharmalot/2014/10/17/better-late-than-never-cms-improves-the-doctor-payment-website/
||Fri Oct 17 22:02:21 +0000 2014||RT @WSJPolitics: Kay Hagan is the latest Democrat to back a ban on travel by non-U.S. citizens from Ebola-affected countries. |5.232325728562135e+17|
||Fri Oct 17 19:30:04 +0000 2014||RT @stefaniei: The race for Ebola drugs heats up. But will it produce enough of an effective therapy in time to help this outbreak? |5.231942495047639e+17|
Peter Loftus|When it started developing an Ebola drug in 2010, Tekmira Pharmaceuticals Corp. wasn’t counting on finding infected humans to test it in. Instead, the company planned to seek approval based on animal studies, which regulators sometimes allow.. Now the current outbreak in West Africa is presenting Tekmira and other drug makers with thousands of potential patients desperate for treatment—and setting off a rush among companies and health officials to find anything that might work.|Fri Oct 17 19:05:25 +0000 2014||RT @betswrites: The latest in the race for #Ebola drugs: @Loftus and I talk w/ @gatesfoundation and Tekmira. |5.231880451560653e+17|http://on.wsj.com/1rIacax
|The governors of New York and Connecticut on Thursday separately announced new public-health measures for handling Ebola cases as concern grew about authorities’ capacity to contain the deadly virus. . The new precautions came on the same day a Yale University doctoral student who returned recently from a research mission in Liberia tested negative for the virus after being admitted to a New Haven hospital late Wednesday with Ebola-like symptoms such as a low-grade fever. |Fri Oct 17 17:07:05 +0000 2014||Governors Take New Steps to Fight Ebola |5.231582664826552e+17|http://on.wsj.com/1wiOCje
||Fri Oct 17 15:20:44 +0000 2014||RT @WSJ: Questions about #Ebola, travel, or airlines? Ask @JackNicas live now on our Facebook page: |5.231315026120745e+17|http://on.wsj.com/1xYO4ON
|Now that AbbVie has officially reversed course on its plans to recommend shareholders for the $54 billion bid for Shire, numerous ‘what next’ questions are being asked about the future for both drug makers, and understandably so. The drug maker is backing away now that the U.S. Treasury Department issued new rules to prevent so-called inversion deals that involve shifting corporate domiciles to foreign countries and lower corporate tax rates.. Yet the AbbVie executive team remained openly bullish about forging ahead with the Shire deal even after the new rules were issued and were publicly released in filings with the U.S. Securities and Exchange Commission. This brings us to our quote of the week…|Fri Oct 17 14:14:27 +0000 2014||RT @pharmalot: Quote of the Week is about AbbVie's about face on Shire &amp; management credibility  #pharma $ABBV $SHPG �|5.2311482118558515e+17|http://blogs.wsj.com/pharmalot/2014/10/17/quote-of-the-week-abbvies-about-face-and-management-credibility/
||Fri Oct 17 14:12:40 +0000 2014||RT @LauraLandroWSJ: Texas hospital denies nurses� allegations of missteps on first Ebola case, says CDC guidelines kept shifting |5.23114372839637e+17|
||Fri Oct 17 13:16:08 +0000 2014||RT @RachelFeintzeig: Nurses say they're the ones on the front lines of health care, putting them at higher risk when it comes to Ebola. |5.231001465154642e+17|
||Fri Oct 17 13:15:46 +0000 2014||RT @stefaniei: Sobering tale of how U.S. soldiers and others race to bring aid to Liberia, and the challenges they face. �|5.231000537626296e+17|http://t.co/s9U2sH
||Fri Oct 17 13:15:20 +0000 2014||RT @janetadamy: Obama in presser: 'It may be appropriate' to appoint an Ebola czar @carol_e_lee|5.230999478983803e+17|
Liz Hoffman|"The likely collapse of AbbVie Inc.’s $54 billion agreement to buy Shire PLC leaves two global drug companies in need of new, independent courses and investors and Wall Street bankers smarting from losses and fees they won’t collect.. Since AbbVie said late Wednesday that tax-system changes prompted its board to withdraw its support for the deal, fallout from the decision has come into sharper focus. . Breaking...
  "|Fri Oct 17 13:12:33 +0000 2014||RT @Loftus: When love breaks down... Collapse of AbbVie-Shire Deal Leaves Scars  via @WSJ|5.230992458222428e+17|http://on.wsj.com/1ze9xri
|Hired someone new and exciting? Promoted a rising star? Finally solved that hard-to-fill spot? Share the news with us and we’ll share it with others. That’s right. . . Don’t be shy. Everyone wants to know who is coming and going, especially with all the ongoing layoffs. Despite the downsizing, there is movement. Here are some the latest comings and goings. Recognize anyone?|Fri Oct 17 13:12:12 +0000 2014||RT @pharmalot: Up and Down the Ladder: Job Changes.. the latest comings &amp; goings.. recognize anyone?  #pharma $SNY $N�|5.230991569701028e+17|http://blogs.wsj.com/pharmalot/2014/10/17/up-and-down-the-ladder-the-latest-comings-and-goings-at-sanofi-novo-and/
|And so, another working week is about to draw to a close. Not a moment too soon, yes? This is, as you know, our treasured signal to daydream about weekend plans. As usual, our agenda is rather modest. We plan to escort Mrs. Pharmalot to a rent party, hang with one or more short people and engage interesting sources over cups of stimulation. But what about you? This is a fine time of year to hunt for apples and pumpkins (this may bubble to the top of our own list). You could boost the economy by purchasing winter wear or reach out to special someone. Or maybe do something completely different? Well, whatever you do, have a grand time. But be safe. See you soon…. U.S. health officials want some patients to forgo potentially life-saving Ebola treatments when they’re being tested so researchers can compare their responses to those who get the medicines; Bill Ackman accused the Allergan board of misleading investors to fend off a hostile takeover bid from Valeant Pharmaceuticals, and the FDA is finally preparing to launch the Office of Pharmaceutical Quality, a new effort to focus on the quality of drug products.|Fri Oct 17 13:12:03 +0000 2014||RT @pharmalot: Pharmalot.. Pharmalittle. The Weekend Nears.. headlines &amp; daydreams..  #pharma #Ebola $GSK $AGN $VRX $�|5.2309912125558784e+17|http://blogs.wsj.com/pharmalot/2014/10/17/pharmalot-pharmalittle-as-the-weekend-nears-were-reading-about-ebola-allergan-and-so-much-more/
Jeannette Neumann|"MADRID—A passenger on an Air France flight who showed symptoms of the Ebola virus was rushed from the airport here to a hospital on Thursday, as Spain’s government moved to take a more aggressive approach in dealing with the deadly virus.. Spanish government officials, who came under fire last week for delaying in identifying the first transmission outside of West Africa, said they were trying to move proactively in isolating the passenger, a man who had been shaking and showing signs of fever during Air France Flight 1300...
  "|Fri Oct 17 05:40:59 +0000 2014||Passenger With Signs of Ebola Taken to Hospital |5.22985606180139e+17|http://on.wsj.com/1rEzBlg
Stephanie Armour|"WASHINGTON—President Barack Obama, after a day of withering criticism over the government’s handling of the Ebola virus, said Thursday he may name a point person to oversee the administration’s response and is open to a travel ban but isn’t planning one.. His evening remarks, which sought to show a more forceful response while assuring Americans they remain safe, were the first sign the White House could adopt ideas that Republican lawmakers have emphasized in ratcheting up their attacks this week. They have called for creating...
  "|Fri Oct 17 03:42:38 +0000 2014||U.S. Ebola Response Is Slammed by Lawmakers |5.2295581985213235e+17|http://on.wsj.com/1qFH2ti
Jack Nicas|"Health officials following up on the Frontier Airlines flight taken Monday by a Texas nurse infected with Ebola are focusing attention on nine fliers who sat within three feet of the woman, the airline’s president said.. The Centers for Disease Control and Prevention and state health officials from Texas and Ohio are in contact with those nine travelers, Frontier President Barry Biffle said in an interview on Thursday. . Mr....
  "|Fri Oct 17 03:42:37 +0000 2014||Health Officials Focus on Nine Fliers From Texas Nurse's Flight, Airline Says |5.229558186357678e+17|http://on.wsj.com/1qFH4RO
Matthew Dolan|"Concerns about the Dallas nurse who flew to Cleveland shortly before being diagnosed with Ebola rippled across the country Thursday, as officials tried to limit the chance of spreading infection by those who came into direct or indirect contact with her.. A handful of schools in Texas and Ohio closed their doors for disinfection. A group of Ohio nurses who flew from Dallas to Cleveland were put on leave, as was a Frontier Airlines flight crew who flew her back to Dallas. And eight people in the Cleveland and Akron area who...
  "|Fri Oct 17 03:42:37 +0000 2014||Ebola Outbreak: Response Ripples Across Nation |5.229558168280351e+17|http://on.wsj.com/1qFH2cT
Gautam Naik|"News that two nurses in Texas were infected with Ebola despite wearing protective gear has sparked fears that the virus may be changing in a way scientists don’t yet understand—by becoming airborne, for example.. While there is no doubt the virus is constantly altering its genetic makeup, scientists are confident Ebola hasn’t suddenly acquired the ability to be transmitted via air and is unlikely to do so.. “Ebola...
  "|Fri Oct 17 03:42:37 +0000 2014||Scientists Say Change to Ebola Transmission Unlikely |5.2295581564103066e+17|http://on.wsj.com/1wfmayA
|"DALLAS—The Texas hospital under fire for its treatment of an Ebola patient rebutted claims on Thursday that it exposed health-care workers to peril, saying that its safety advice to nurses kept shifting because the U.S. Centers for Disease Control and Prevention kept changing its guidelines.. Texas Health Presbyterian Hospital Dallas challenged assertions made by the National Nurses United union on behalf of what it said were an unnamed number of nurses at the facility who described an atmosphere of sloppiness and chaos that...
  "|Fri Oct 17 03:42:36 +0000 2014||Texas Hospital Denies Nurses' Ebola Allegations |5.229558143533875e+17|http://on.wsj.com/1qFH4Bn
Stephanie Armour|The first diagnosis of an Ebola patient in the U.S. prompted a declarative message from top government health officials seeking to calm a nervous public.. “We’re stopping this in its tracks in this country,” said Tom Frieden, director of the Centers for Disease Control and Prevention, at a Sept. 30 press briefing. Dr. Frieden, the public face of the government’s response, subsequently said the U.S. would halt Ebola “in its tracks” at least six times.|Fri Oct 17 01:51:24 +0000 2014||Government's Ebola Response Slammed |5.229278291182264e+17|http://on.wsj.com/1weZKxt
Heidi Vogt|"TUBMANBURG, Liberia—American and Liberian soldiers hammer, saw and sweat in the afternoon sun here in a frenetic campaign to build the county’s first Ebola-treatment unit. Soon, the soldiers will have floodlights to work round-the-clock shifts.. The unfolding epidemic has killed more than 4,400 people, mostly in West Africa. Everything in Liberia was needed weeks ago, and the Ebola-treatment centers are no exception. A month ago, President Barack Obamavowed to build 17 units. Soldiers have yet to complete one. (Further reading:...
  "|Fri Oct 17 00:49:34 +0000 2014||In Liberia, U.S. Soldiers Race Ebola |5.229122680909988e+17|http://on.wsj.com/1rD6YF8
Carol E. Lee|"WASHINGTON—President Barack Obama said it may be necessary for him to name a point person to oversee the administration’s response to the Ebola virus.. Mr. Obama, in remarks Thursday evening after a meeting in the Oval Office, said appointing a so-called Ebola czar could happen after the initial crisis fades.. ”It may make sense” to name one...
  "|Fri Oct 17 00:49:34 +0000 2014||Obama Says Ebola 'Czar' May Be Necessary |5.22912267373781e+17|http://on.wsj.com/1vkjAr6
Peter Loftus|" CSL Ltd., an Australian maker of blood-plasma therapeutics, says it is exploring whether it can develop a plasma product to treat Ebola.. Chief Executive Paul Perreault said he formed a small team to assess the feasibility at the request of the Bill & Melinda Gates Foundation a few weeks ago. He called it a “highly unusual” request, but said CSL responded right away. CSL wasn’t previously exploring an Ebola treatment.. The...
  "|Fri Oct 17 00:49:34 +0000 2014||Gates Foundation Asks CSL to Explore Ebola Treatment |5.2291226659364045e+17|http://on.wsj.com/1vkjAr2
Peter Loftus|" CSL Ltd., an Australian maker of blood-plasma therapeutics, says it is exploring whether it can develop a plasma product to treat Ebola.. Chief Executive Paul Perreault said he formed a small team to assess the feasibility at the request of the Bill & Melinda Gates Foundation a few weeks ago. He called it a “highly unusual” request, but said CSL responded right away. CSL wasn’t previously exploring an Ebola treatment.. The...
  "|Thu Oct 16 22:58:44 +0000 2014||RT @stefaniei: Efforts afoot to develop more plasma treatments for Ebola, via CSL Ltd. and Gates Foundation.  @loftus|5.228843749547868e+17|http://on.wsj.com/1ze0J4M
||Thu Oct 16 22:50:09 +0000 2014||RT @stefaniei: Chimerix says it's cleared to begin clinical trials of brincidofovir in Ebola patients immediately. $CMRX |5.228822149804974e+17|
Thomas M. Burton|"A Food and Drug Administration advisory panel rejected an effort by Pfizer Inc. to remove boxed warnings of neuropsychiatric dangers on the label for Chantix, the company’s smoking-cessation drug.. The committee vote was 11 in favor of retaining existing warnings, with six suggesting modifications and one in favor of removal. Several panel members suggested adding sleep disturbances to the warnings. . The...
  "|Thu Oct 16 22:49:27 +0000 2014||RT @TomBurtonWSJ: Panel votes to keep strong warning on smoking-cessation drug  via @WSJ @TomBurtonWSJ @JonathanRocko�|5.2288203991864934e+17|http://on.wsj.com/1ze1Ykg
||Thu Oct 16 19:38:05 +0000 2014||RT @LauraLandroWSJ: #Ebola origins: rare 1976 Zaire footage, new interview w/ Peter Piot co-discover of virus @DiptiKapadia @WSJLive  http:�|5.228338812808356e+17|
||Thu Oct 16 17:05:26 +0000 2014||RT @siobhanehughes: At House hearing ,Fauci confirms that nurse Nina Pham, first Texas nurse diagnosed with Ebola, will be transferred to N�|5.2279546506747494e+17|
||Thu Oct 16 16:36:22 +0000 2014||RT @TimJHanrahan: LIVE BLOG &amp; VIDEO: CDC's Tom Frieden says not once but twice that his group is working �24/7 to protect Americans.� http:�|5.227881515430994e+17|
||Thu Oct 16 16:36:15 +0000 2014||RT @stefaniei: Not hearing enough about Ebola? Follow our live blog of the hearings as lawmakers quiz health officials. �|5.227881214825144e+17|http://t.co/3dtpfI6
