author|contents|date|tags|title|tweetid|url
|WASHINGTON (Reuters) - U.S. health regulators issued an updated safety alert on Wednesday for endoscopes linked to drug-resistant “superbug” bacteria in California hospitals. . The Food and Drug Administration said it was not recommending that healthcare providers cancel procedures performed with a duodenoscope for patients who need them.  . It did recommend that healthcare providers inform patients of the risks, including infection, and benefits associated with the procedure and report to the manufacturer and the FDA if they suspect problems with the equipment have led to patient infections. . The alert followed news on Wednesday that four patients at the Cedars-Sinai Medical Center in Los Angeles were infected with a drug-resistant bacteria during endoscopic procedures that may have exposed 64 others since August. . On Feb. 19, the UCLA Health System reported that 179 of its patients may have been exposed to the bacteria during endoscopic procedures since October. It said seven of those patients were confirmed to have been infected, and two of them had died. . In a safety alert the same day, the FDA said the complex design of endoscopes linked to the UCLA outbreak may hinder proper cleaning. . The FDA said it wanted to raise awareness among healthcare professionals that the complex design of the devices - flexible tubes that are threaded through the mouth, throat and stomach to drain fluids from blocked pancreatic and biliary ducts - is associated with a risk of multidrug-resistant infections even when a manufacturer’s cleaning instructions are followed correctly. . Makers of the devices, known as duodenoscopes, include Olympus Corp, Fujifilm Holdings Corp and Pentax Medical. . After outbreaks, hospitals that began sterilizing the devices more rigorously than the FDA and manufacturers recommend have not had any further transmissions of dangerous microbes from the devices, the hospitals said. |Thu Mar 05 01:30:50 +0000 2015||U.S. FDA updates safety alert for 'superbug' scopes |5.73294566754943e+17|http://reut.rs/1DWTwVQ
Steve Gorman|LOS ANGELES (Reuters) - A second top Los Angeles hospital has reported an outbreak of drug-resistant “superbug” infections, and dozens more potential exposures, from procedures performed with a fiber-optic instrument called a duodenoscope. . The notice from Cedars-Sinai Medical Center of four such infections and 67 more patients who were at risk coincided with a hospital in Hartford, Connecticut, reporting a similar outbreak involving at least five infections and more than 280 potential exposures. . The Cedars-Sinai cases, like the larger number of infections and potential exposures reported last month at the UCLA Ronald Reagan Medical Center in Los Angeles, involved a family of germs called carbapenem-resistant Enterobacteriaceae, or CRE. . The bacteria identified on Wednesday in the Hartford Hospital outbreak was a drug-resistant strain of E.coli.  . But the procedure and instrument implicated at all three hospitals were the same - an endoscopic retrograde cholangiopancreatography, or ERCP, performed with a duodenoscope. . The Food and Drug Administration, meanwhile, issued an updated safety alert for duodenoscopes, urging medical providers to inform patients of the risks, including possible transmission of infection, associated with the use of such instruments. . The alert also puts providers on notice to report any infections they suspect were caused by problems with the scopes to the manufacturer and the FDA. . The latest flurry of infections has raised new questions about whether manufacturers’ recommendations for disinfecting duodenoscopes are sufficient to protect patients. . The complex design of the instrument - flexible tubes that are threaded down the throat and stomach to the top of the small intestine to drain fluids from blocked pancreatic and bile ducts - may hinder proper cleaning, the FDA has warned. . A senior FDA official said this week that manufacturers’ own tests of disinfection measures they recommend contained flaws that rendered those cleaning procedures unreliable. . Makers of the devices include such camera companies as Olympus Corp (. ), Fujifilm Holdings Corp (. ) and Pentax.     . Olympus was the maker of the single duodenoscope linked to all 71 patients of concern at Cedars-Sinai, from August 2014 to February 2015, and of two suspect scopes tied to 179 potential exposures dating back to October at UCLA.  . Seven of UCLA patients were confirmed to have been infected, and two of them had died. . One of the four infected Cedars-Sinai patients died from “an underlying disease,” not from the bacteria, as the infection had by then been cleared, the hospital said in its statement. . Hartford Hospital said it found five or six of its patients had contracted drug-resistant E.coli last year from two duodenoscopes used in 281 more procedures, leading doctors to conclude that those additional patients may have been exposed. . Both privately run Cedars-Sinai and UCLA, a public hospital, say they were offering potentially exposed patients free home-testing kits. The two facilities also said they have begun using enhanced disinfection procedures, above and beyond the manufacturer recommendations. . Duodenoscopes have been associated with episodic infections for more than a decade. But an increasing number of germs have developed a resistance to antibiotics, making them potentially more dangerous and difficult to treat. |Thu Mar 05 01:30:50 +0000 2015||Second Los Angeles hospital identifies 'superbug' infections |5.7329456459065344e+17|http://reut.rs/1DWTwVS
Natalie Grover|(Reuters) - Johnson & Johnson is close to buying cancer drug maker Pharmacyclics Inc in the coming days, the Financial Times reported, citing sources. . A bid from J&J is expected to value Pharmacyclics near its $17.5 billion market value or at a premium, FT said on Wednesday, citing people familiar with the matter.  . Shares of Pharmacyclics, which markets blood cancer drug Imbruvica with J&J’s Janssen unit, rose about 3 percent in extended trading.  . Sales of Imbruvica, which has U.S. approvals for four forms of blood cancer, are expected to touch $1 billion in the United States this year, Pharmacyclics has said earlier. . Bloomberg reported last month, citing sources, that Pharmacyclics was mulling a sale and had attracted the interest of J&J and Novartis AG. . Any interest from J&J would be logical, considering its already established relationship with Pharmacyclics, Morningstar analyst Stefan Quenneville told Reuters.  . Sunnyvale, California-based Pharmacyclics’ shares were trading at $238 after the bell. Up to Wednesday’s close, the stock had risen about 22 percent since the Bloomberg report on Feb. 25.      |Wed Mar 04 23:49:33 +0000 2015||J&amp;J nearing deal to buy cancer drug maker Pharmacyclics: FT |5.7326907552006144e+17|http://reut.rs/1DWADCs
Caroline Humer|NEW YORK (Reuters) - U.S. hospital executives said on Wednesday they were optimistic they will avoid the toughest consequences of a Supreme Court decision on whether millions of Americans can continue to purchase subsidized health benefits under Obamacare. . The high court heard oral arguments in the case challenging the federal tax credits that help residents in at least 34 states afford medical benefits under President Barack Obama’s healthcare law.  . Investors interpreted commentary by Justice Anthony Kennedy, a potential swing vote among the nine judges, as favorable to the Obama administration’s defense, boosting hospital shares.     . Since the subsidies were introduced last year, they have helped hospitals reduce the debt accumulated by covering the costs of uninsured patients.  . If the subsidies are deemed illegal for states that rely on the federal HealthCare.gov insurance exchange, as many as 8 million people may no longer be able to afford coverage, according to healthcare consultants. An additional 13 states and the District of Columbia have set up their own exchanges and would not be affected. . “I am hopeful that the court will recognize and uphold the intent of Congress, which was to expand coverage as broadly as possible,” Bill Carpenter, chief executive of LifePoint Hospitals, said in an interview.  . If the court rules that the federal government cannot provide the subsidies, Carpenter and other executives interviewed by Reuters said they expected the justices would allow for a transition period before patients lose access to healthcare. . Carpenter said LifePoint is talking to members of Congress from the 21 states where it has hospitals, warning of the devastating effect on patients, particularly in the rural areas it serves. A ruling on subsidies would affect 44 of its 65 hospitals in 13 states. . Alan Miller, CEO of hospital chain Universal Health Services, expects the Obama administration would reach an agreement with Republican opponents of the law to keep subsidies in place through the end of 2015. He believes that is enough time to create a workaround to the Supreme Court ruling. . “The Republicans are already talking about providing coverage until the end of the year, until something else can be worked out,” Miller said, pointing toward the alternative plan being presented by Republican Sen. Orrin Hatch and others. “Nobody wants to be in the position of denying healthcare to at least 8 million people.” . Miller said his company was also speaking with members of Congress about the importance of the coverage. Universal Health Services runs hospitals in 37 states, about two dozen of them in states relying on HealthCare.gov.  .     Carolinas HealthCare System has about 40 hospitals in North Carolina and South Carolina, where the federal government provides subsidies. President Joe Piemont said lawmakers would have to act to ensure the newly insured are not left to their own devices if the subsidies are thrown out. . “We won’t let the care fall apart, but this is not an uncertainty that we could endure for a very long time,” he said.    “We’re going to lobby through hospital associations and medical associations to admonish everybody that there needs to be a soft landing here.”  . Ascension Health, which has hospitals and clinics in 16 states using HealthCare.gov, has published opinion pieces in the press advocating the need for the subsidies. But it sees little it can do to influence the Supreme Court.  . “We are not planning for alternatives because we remain optimistic and hopeful,” said Ascension Health CEO Robert Henkel. . Universal Health shares rose 2.7 percent and LifePoint rose 3.6 percent on Wednesday. Community Health Systems, HCA Holdings and Tenet Healthcare all jumped more than 5 percent. Graphic link: (. ) |Wed Mar 04 23:31:27 +0000 2015||U.S. hospitals optimistic they'll dodge bullet with Obamacare ruling |5.732645206526894e+17|http://reut.rs/1Cy8fZI
Steve Gorman|LOS ANGELES (Reuters) - Four patients at Cedars-Sinai Medical Center in Los Angeles were infected with a drug-resistant “superbug” bacteria during endoscopic procedures that may have exposed 64 others since last August, the hospital said on Wednesday. . One of the four infected patients later died from “an underlying disease,” not from the bacteria, as the infection had by then been cleared, Cedars-Sinai said in its statement. . The notice came less than two weeks after another major hospital in Los Angeles, the UCLA Ronald Reagan Medical Center, reported that 179 patients may have been exposed to the same carbapenem-resistant Enterobacteriaceae, or CRE. . Seven of those patients were confirmed to have been infected and two of them died. . All 68 patients involved at Cedars-Sinai had undergone endoscopy procedures performed from August 2014 to February 2015 with a single duodenoscope, an instrument linked to CRE transmissions at UCLA and around the country, the hospital said. . Cedars, a privately run hospital, said it was mailing letters this week to all 68 patients as a precaution and was offering them a free home-testing kit that can be sent back to the hospital for analysis. . The complex design of the duodenoscope, used to drain fluids from pancreatic and bile ducts blocked by tumors, gallstones or other conditions, may hinder proper cleaning, the Food and Drug Administration has warned. . Cedars said the duodenoscope in question has been removed from use and that the hospital is using enhanced disinfection procedures, above and beyond the manufacturer recommendations, as it has since reports of outbreaks at other hospitals surfaced last month. |Wed Mar 04 22:48:49 +0000 2015||Second Los Angeles hospital identifies 'superbug' infections |5.732537922228552e+17|http://reut.rs/1CxYydu
|NEW YORK (Reuters) - The director of the U.S. National Cancer Institute will step down later this month after nearly five years at the helm of the agency that supports basic research on cancer in academia, industry, and its own labs, the National Institutes of Health  announced on Wednesday. . Dr. Harold Varmus’s resignation will be effective on March 31. Dr. Douglas Lowy, currently the deputy director, will become acting director on April 1. . In a letter to his NCI colleagues, Varmus, who shared the 1989 Nobel Prize in Physiology or Medicine for the discovery of the cellular origin of certain cancer-causing genes, said he would establish a cancer laboratory at the Weill-Cornell Medical College in New York City and also assist the recently-founded New York Genome Center. . During his tenure, Varmus created NCI’s Center for Global Health, launched an initiative to find drugs that target a particular biochemical pathway involved in cancer, and led the cancer component of the Precision Medicine Initiative announced last month by President Barack Obama. . From 1993 to 1999, under President Bill Clinton, Varmus served as NIH director. After leaving NIH and before returning to run NCI in 2010, he served as president of Memorial Sloan-Kettering Cancer Center in New York. . In his letter, Varmus lamented the recent budget cutbacks NCI has suffered. Citing his previous tenure at NIH, when budgets were rising, he quoted Mae West’s line, “I’ve been rich and I’ve been poor, and rich is better.” |Wed Mar 04 22:48:48 +0000 2015||Head of U.S. National Cancer Institute to step down |5.732537903983411e+17|http://reut.rs/1DWoldu
Gene Emery|(Reuters Health) - Doctors have long predicted that less air pollution will produce healthier lungs. Now a first-of-its-kind study of 2,120 children in southern California has documented dramatically better lung function growth as air quality has improved. . Over a 13-year period, the proportion of children with poor lung capacity and lung health fell by half as levels of nitrogen dioxide and particulate matter dropped. The gains were seen both in youngsters who had asthma and in those who did not. . “It certainly supports the efforts that have been made over 40 years to improve air quality,” chief author Dr. James Gauderman of the Department of Preventive Medicine at the University of Southern California in Los Angeles told Reuters Health. “We would expect improvements in other urban centers to produce similar improvements in children’s health.” . The study, published in the New England Journal of Medicine, complements research showing that childhood lung function deteriorates and the risk of asthma rises as pollution levels rise. . “This is an association study, so there’s always a question of cause and effect. Maybe these people got healthier on their own, ate better diets. You can never say it’s an absolute proof,” said Dr. Norman H. Edelman, senior consultant for scientific affairs at the American Lung Association.  . “But it’s not a standalone study. It’s based on older studies that show an association between the degree of air pollution and lung function in kids. This turns around and looks at improvement,” he told Reuters Health.  . Gauderman and his colleagues examined the long-term effects in children by studying three groups during three time periods between 1994 and 2011. Typically, the children entered the study around age 11 and were followed for four years, a period when the lungs are developing rapidly. All lived in the Los Angeles area, a region of the U.S. known for air pollution problems, which have been abating as a result of strict state controls. . “We looked at the proportion of children whose lung function was below 80 percent of normal. That’s a cutoff a physician will often use to flag a person for a possible issue with their lungs,” Gauderman said. While 7.9 percent of children fell into that category in 1998, the proportion had dropped to 3.6 percent by 2011. . “We certainly suspected that improving air quality would improve children’s health,” Gauderman said. “We were surprised by the magnitude of the effect that we’ve seen.” . “What’s news about this is the large magnitude of the effect, from 8 percent down to 4 percent,” said Edelman, who was not connected to research. “Asthma is present in 10 percent of the population and that’s a major health problem. If a percentage of those kids is going to have worse asthma because the air pollution has limited their lung growth, that’s a big deal.” . During the study years, the air improved “dramatically,” Gauderman’s team writes in their report. For example, in 1994-1997, each cubic meter of air in one of the most-polluted communities, Mira Loma, had 31.5 micrograms of small particles called PM2.5 that penetrate deep into the lungs. By 2007-2010, Mira Loma averaged 17.8 micrograms of PM2.5 per cubic meter of air, a 43 percent decline. All five study sites had significant drops in particle pollution and nitrogen dioxide, they note. . Overall, average lung capacity increased by 91.4 milliliters for every decrease of 14.1 parts per billion in nitrogen dioxide. It rose by 65.5 ml for each decrease of 8.7 micrograms per cubic meter of particle pollution. Significant changes were not linked to ozone levels, but levels of that pollutant have not declined as dramatically over time. . “There were significant effects on lung-function growth in both boys and girls, although the magnitude of the air-pollution effect was significantly larger in boys than in girls,” the researchers conclude. . “We found no significant association between growth in height and change in pollution during the study period, which indicates that our findings on lung-function growth are probably not the result of a secular trend in general development,” they write. . California has stricter pollution controls than the U.S. as a whole, but Edelman said even the federal clean air act has cleaned up a lot of pollution “and this study is part of that. We’re making progress. There’s still a long way to go. We still have much more unacceptable effects of air pollution than we should have.” . SOURCE: .  New England Journal of Medicine, online March 4, 2015.|Wed Mar 04 22:48:48 +0000 2015||Healthier lungs in California kids after pollution controls |5.7325378841022874e+17|http://reut.rs/1CxYwma
|(Reuters) - Vanda Pharmaceuticals Inc said its experimental atopic dermatitis drug failed a mid-stage study to treat chronic itching. . Atopic dermatitis or eczema is a chronic skin rash or inflammation that often appears in infancy. It affects between 9 and 30 percent of the U.S. population, according to the National Institutes of Health. The cause of the disease is unknown. . The study data showed no statistical difference between patients on the drug, tradipitant, and those on a placebo, due to a “very high placebo effect”, the company said on Wednesday. . However, a subsequent analysis showed that patients with higher levels of tradipitant exposure at the time of assessment had clinically meaningful responses to the drug, Vanda said, adding that additional studies may be needed to confirm the findings. . Vanda licensed tradipitant from Eli Lilly and Co in 2012. . Vanda has two other drugs approved for use in the United States. The company regained the U.S. and Canada rights for its schizophrenia drug Fanapt from Novartis AG late last year. . Vanda also markets Hetlioz, which is used to regulate the internal body clocks of blind patients and help normalize sleep patterns. . Vanda’s shares, which closed at $11.06 on the Nasdaq, were down nearly 6 percent in after-hours trading. |Wed Mar 04 22:48:47 +0000 2015||Vanda's eczema drug fails mid-stage study |5.73253786455679e+17|http://reut.rs/1DWoltS
Kathryn Doyle|(Reuters Health) - A new study of Medicare and private insurance claims confirms that treatment trends for localized prostate cancer differ by U.S. region, by state and even from county to county. . Overall, though, researchers found that newer, less invasive technologies, like laparoscopic prostate removal, have supplanted older treatment methods like open surgery over time. . “There are several treatment options for men with localized prostate cancer,” said lead author Dr. K. Clinton Cary of the urology department at Indiana University School of Medicine in Indianapolis. . “These options have grown over time to incorporate technology advances,” Cary told Reuters Health by email. Nonetheless, he said, “It is interesting to see how treatment of the same condition varies depending on your geographic location.” . The researchers used data on more than 77,000 men in a Medicare database who were diagnosed with prostate cancer between 1998 and 2006 in addition to more than 63,000 in a private claims database between 2002 and 2006. . Radical prostatectomy, surgery to remove the prostate gland and some surrounding tissue, held steady at 12 percent of patients over time in the Medicare group, but increased from 33 to 48 percent by 2006 in the privately insured group.  . This was the most common first method of treatment in the private insurance group in 2002, followed by external beam radiation therapy. In the Medicare group, radiation therapy was the most common first treatment, followed by hormone therapy.  . Nine percent of privately insured men and 14 percent of those on Medicare did not immediately receive treatment and were instead assigned “active surveillance,” also known as watchful waiting, an increasingly common approach to early prostate cancers. . Patients in the private insurer group tended to be younger than those on Medicare, and younger patients are more suited to radical prostatectomy, according to Dr. Axel Heidenreich, director of the urology clinic at University Hospital Aachen in Germany, who was not involved in the new study. . “The significant age difference, however, raises the question if (privately insured) patients have better access to the healthcare system in terms of early detection of prostate cancer as compared to the Medicare patients,” Heidenreich told Reuters Health by email. . In 2002, only a fraction of patients in either group underwent laparoscopic-assisted prostate surgery, a robotic version of the surgery that uses smaller incisions and a thin camera to minimize the invasiveness of the procedure. . By 2006, 41 percent of the surgeries in the private insurance group and 35 percent of the surgeries in the Medicare group were laparoscopic, according to the results published in Prostate Cancer and Prostatic Disease.  . As robot-assisted prostate surgery became more common in both groups, hormone therapy became less common over time. . In New England, counties with more urologists per capita had lower rates of radical prostatectomy and hormone therapy, and areas with more radiation oncologists had higher rates of radiation therapy. This physician-density pattern was not seen in California or Florida, however. . In each state, Cary noted, there was considerable variation in treatments even between counties. “These counties could be bordering one another and yet the proportion receiving radiation could be between 20 to 50 percent higher in one of the counties compared to the other,” he said.  . Although insurance reimbursement was not included in the study, it may unfortunately explain some of the local and regional variation, he said. Presumably, treatments with higher reimbursements would be more common. . “Different treatments would certainly have the possibility to yield various outcomes,” Cary said, although the study did not include that information. Because they didn’t have information about the men’s tumor characteristics, the study team can’t say whether the changes over time or by region are necessarily for the better or worse. . “Variations do exist, but this doesn’t necessarily equate to inappropriate care,” he said.  . “Patients should largely rely on their treating physicians for treatment advice,” Cary said. “Patients may consider seeking second opinions from high-volume centers which may include their local academic medical centers that have experience with all treatment options and can report their own tracked outcomes.” . SOURCE: .  Prostate Cancer and Prostatic Disease, online February 10, 2015.|Wed Mar 04 22:48:47 +0000 2015||Treatment for prostate cancer varies by area of U.S |5.7325378443821466e+17|http://reut.rs/1CxYzhy
|(Reuters) - Akorn Inc announced a policy to prevent the use of its drugs in state executions in response to a call by shareholder New York State Common Retirement Fund, the third-largest public pension fund in the United States. . The company said it would restrict the sale of components of lethal injection to a select group of wholesalers who agree to keep these products out of correctional institutions. . Akorn said it adopted a policy earlier this year to not accept direct orders from prison systems. . Shares of Akorn, which makes versions of sedative midazolam and painkiller hydromorphone hydrochloride, rose as much as 6 percent on Wednesday.  . A combination of the two drugs has been used in executions, including the botched executions in states such as Ohio and Arizona. . Reports of lethal injections going awry have increased scrutiny over the sale of drugs for potential use in executions. . New York State Common Retirement Fund, which held about 0.3 percent in Akorn as of Dec. 31, had urged the company to detail its stance on supply of drugs for state executions at its annual meeting in spring. . New York State Comptroller Thomas DiNapoli has also asked Mylan Inc for its stance on the issue.  . Akorn’s shares closed 3.8 percent higher at $51.19 on Wednesday on the Nasdaq.  |Wed Mar 04 21:59:08 +0000 2015||Akorn details policy to prevent use of its drugs in state executions |5.73241290793599e+17|http://reut.rs/1DWdU9R
|GENEVA (Reuters) - Guinea and Sierra Leone reported 132 new confirmed cases of Ebola in the week to March 1, an increase of 34 over the previous week, the World Health Organization said on Wednesday. . Liberia did not report any new confirmed infections in the week for the first time since May last year, but disease surveillance may not be optimal given the low number of samples, the U.N. agency said in its latest update on West Africa’s epidemic.  . The WHO pointed to signs that communities were still resisting bringing infected family members to treatment centers.  . Only half of the 51 new infections in Guinea came from registered contacts of Ebola patients and some cases are only identified after post-mortem testing, it said.  . The deadly virus is still widespread in Sierra Leone, which recorded 81 new cases, including 26 in the capital Freetown. . “The number of confirmed Ebola virus disease deaths occurring in the community in Guinea and Sierra Leone remains high, suggesting that the need for early isolation and treatment is not yet understood, accepted or acted upon,” the WHO said in a statement.  . “Unsafe burials continue to occur, with 16 reports of unsafe burials in both Guinea and Sierra Leone, respectively,” it said. . In all, more than 23,900 confirmed and suspected cases of Ebola have been reported since the outbreak began in December 2013, including some 9,800 deaths, it said. Nearly 500 health workers have been among the fatalities. |Wed Mar 04 20:47:02 +0000 2015||Guinea, Sierra Leone report rise in Ebola in past week, no case in Liberia: WHO |5.7322314685947085e+17|http://reut.rs/1Cxt0EI
Kathryn Doyle|(Reuters Health) - More than two thirds of U.S. adults, including a majority of smokers, support raising the legal age to buy tobacco from 18 to 21, according to a 2013 survey. . Many municipalities nationwide, including 30 communities in Massachusetts alone, the Big Island of Hawaii and New York City, have passed laws banning sales to people under age 21 in recent years. As of January, 2015, that includes 49 cities in seven states covering 11.5 million people, according to an author of the new study. . “Our surveys have found that the American public strongly supports tobacco policies such as those that restrict where people can smoke and that raise tobacco taxes, so we were not so much surprised to find that most adults overall supported raising the age of sale to 21, but were interested to find both the majority of smokers and of adults ages 18-20 supported raising the age of sale,” Dr. Robert C. McMillen told Reuters Health by email. . McMillen, of the American Academy of Pediatrics and Mississippi State University in Starkville, and his coauthors used the 2013 results from the annual Social Climate Survey of Tobacco Control, which included responses from more than 3,000 randomly selected adults representative of the national population. . Respondents chose a level of agreement with the statement “The age to buy tobacco should be raised to 21.” They also answered questions about their own current and former smoking status. . Slightly more than 70 percent of adults supported or strongly supported raising the tobacco purchasing age, including 57 percent of current smokers. Most people, regardless of smoking status, age, geographic location, race, sex or education level supported the statement, according to the results in Tobacco Control. . “While implemented tobacco control measures often are widely supported in the population, it is more unusual for initiatives in-the-making to be associated with support this high,” said Gunnar Sæbø, a researcher at the Norwegian Institute for Alcohol and Drug Research in Oslo who was not part of the new study. . More than 68 percent of white respondents supported the statement, as did 72 percent of Hispanic respondents and 80 percent of black respondents. . Among smokers, those who had started between age 18 and 20 were most likely to support raising the tobacco age. Only 14 people in the survey were identified as current smokers under age 21, and only one supported raising the legal smoking age.  . The legal age to purchase tobacco is regulated by states, not at the federal level.  . “Some states, such as New York and Massachusetts, allow municipalities to raise the age of sale, whereas other states preempt that capacity and the action would have to be at the state level,” McMillen said. . As this is a new initiative, there hasn’t been much research on how it may affect the number of eventual smokers in the U.S., said Diana Silver, associate professor of public health at the NYU Steinhart school in New York. . “However, given the evidence that many underage smokers get their cigarettes from friends or others, efforts to restrict access to those 21 and older may make it much more difficult for 16 and 17 year olds to find a regular source of cigarettes,” she told Reuters Health by email. . “There hasn’t been a lot of research about the rigor and depth of enforcement of these laws, and there needs to be,” said Silver, who was not involved in the study. “Without it, we can’t know what contribution these laws can make.” . Needham, Massachusetts raised the age of sale to 21 in 2005, and the resulting drop in teen smokers has been encouraging, McMillen said. . “Surveys of Boston suburbs conducted between 2006 and 2010 found that cigarette smoking by Needham High School students had dropped by more than half while the surrounding suburbs fell only slightly,” he said. . SOURCE: .  Tobacco Control, online February 20, 2015.|Wed Mar 04 20:06:27 +0000 2015||Most Americans support raising tobacco sales age to 21 |5.73212931082625e+17|http://reut.rs/1CxjaCP
Bill Berkrot|(Reuters) - U.S. health regulators on Wednesday swiftly approved a Bristol-Myers Squibb Co drug that helps the immune system fight the most common form of lung cancer, sending the company’s shares up more than 5 percent to a multi-year high. . The eagerly anticipated Food and Drug Administration approval of the drug known as Opdivo came only about three months after Bristol provided trial results showing that the medicine extended survival in non-small cell lung cancer (NSCLC), one of the biggest markets in oncology. The decision also came more than three months ahead of an expected action date by the agency. . “This approval will provide patients and health care providers knowledge of the survival advantage associated with Opdivo and will help guide patient care and future lung cancer trials,” Richard Pazdur, the FDA’s head of hematology and oncology product evaluation, said in a statement. . Opdivo, known chemically as nivolumab, was approved to  treat non-small cell lung cancer after the disease has progressed following platinum-based chemotherapy, typically the first-line treatment against the disease. It was previously approved to treat advanced melanoma, the deadliest form of skin cancer. . Opdivo belongs to a highly promising new class of medicines called PD-1 inhibitors that work by blocking a mechanism tumors use to hide from the immune system, allowing it to recognize and attack cancer cells. . Opdivo was reviewed under the FDA’s priority review program, which provides for an expedited review of drugs the agency believes would provide significant improvement in treating a serious condition. . Analysts believe lung cancer could add billions of dollars in annual sales for Opdivo.   . Lung cancer is the leading cause of cancer death in the United States, with an estimated 224,210 new cases and 159,260 deaths in 2014. Non-small cell lung cancer is by far the most common type of the disease. . Bristol-Myers shares were up 5.3 percent at $65.22 on the New York Stock Exchange, a level last reached in 2001. |Wed Mar 04 19:39:32 +0000 2015||U.S. FDA approves Bristol-Myers immunotherapy for lung cancer |5.7320615667348685e+17|http://reut.rs/1CxcCnJ
Lisa Rapaport|(Reuters Health) - There’s no single trick for getting toddlers and preschoolers to nap, and it’s possible that some children who resist sleeping during the day are getting all the rest they need at night.  . Tackling a topic that has long baffled parents of young children, a team of Australian researchers reviewed 26 previously published studies on how naps impact sleep at night, as well as learning and behavior during the day. It may come as no surprise to parents that researchers found little consensus beyond the fact that after age two, kids who nap may not sleep as much at night.  . “The study doesn’t imply you shouldn’t let your kids nap,” said Jodi Mindell, associate director of the sleep center at The Children’s Hospital of Philadelphia. “There are only so many hours a day that you can sleep, but that doesn’t mean that napping leads to poor sleep.”  . By age two, many children should be sleeping during the night for about 10 to 11 hours, and getting about one to three hours during the day, said Mindell, who wasn’t involved in the study. . Children who take long naps, and still have no difficulty falling asleep at bedtime or waking up on their own in the morning, are probably getting the right amount of rest, she said. . Several of the studies the Australian researchers reviewed focused on the relationship between naps and sleep at night. The analysis found links between naps and later bedtimes, shorter periods of sleep at night, and waking up more often during the night.  . One study of kindergarten students who had an optional nap period found that kids went to bed later after a nap than without a nap during the day. . The relationship between napping and developmental outcomes is less clear, the study team writes in the Archives of Disease in Childhood.  . Some studies suggested that napping aided language learning, but others found the opposite.  . Anxiety and worry appeared more common in children who didn’t nap, some studies found, but other research suggested a link between longer naps and children acting more withdrawn or depressed.  . None of the studies can prove cause and effect, however. Because they were “observational” in design, and didn’t randomize groups of children to take or skip naps, more experiments are still needed to understand how naps impact sleep and development, the researchers note.  . A lot of the studies were also based on observation at a single point in time, said Dr. Judith Owens, director of the Center for Pediatric Sleep Disorders at Boston Children’s Hospital, “so you don’t know if the kids stopped napping because they’re getting more sleep at night or if you had a child who was a regular napper and you suddenly took the nap away before they were ready.”  . When it comes to naps, parents shouldn’t focus so much on the numbers, said Owens, who wasn’t involved in the new study. Instead, they should pay attention to how their child behaves. . If for example, your child sleeps 10 hours during the week and 11 hours on the weekends, that probably means they aren’t getting enough sleep, Owens said. Or, if your child often nods off in the car or while watching cartoons or movies, that’s another sign they need more sleep. . A well-rested child will wake up on their own without an alarm clock, she added. . For toddlers or preschoolers who still need naps, they might need to nap earlier in the afternoon to avoid delaying bedtime at night so they get enough total hours of sleep in a 24-hour period, Owens said.  . “I encourage parents to know in general what the recommendations are for amounts of sleep for kids at different ages, but then really be cognizant of the other clues from each of their children that may tell them what approach is best,” Owens said. . SOURCE: .  Archives of Disease in Childhood, online February 17, 2015.|Wed Mar 04 18:49:59 +0000 2015||Nap time isn't one-size-fits-all |5.731936870286664e+17|http://reut.rs/1Cx013X
||Wed Mar 04 18:45:13 +0000 2015||RT @ReutersPolitics: 15 min left in our #ReutersSCOTUS chat. Still time to send us your #Obamacare questions:  http:/…|5.731924892318843e+17|http://reut.rs/1w3U4ZV
