|author|contents|date|tags|title|tweetid|url
1252|||Thu Jan 15 16:13:01 +0000 2015||Exclusive: No rush to high-cost care among newly insured Obamacare patients |5.557595693483336e+17|http://reut.rs/1C4w9K6
1253|||Thu Jan 15 15:43:04 +0000 2015||Suspected Ebola case in Britain tests negative: hospital |5.557520317100933e+17|http://reut.rs/157EUGx
1254|||Thu Jan 15 15:27:14 +0000 2015||No increased stress from heavier social media use: survey |5.557480462488863e+17|http://reut.rs/1C4npng
1255|||Thu Jan 15 10:41:27 +0000 2015||UK opposition Labour pledges ban on unhealthy children's food |5.556761267153183e+17|http://reut.rs/1C3CmG2
1256|||Thu Jan 15 10:25:45 +0000 2015||Boehringer Ingelheim says may sell U.S. generics |5.556721766918021e+17|http://reut.rs/1C3A8qr
1257|||Thu Jan 15 08:51:00 +0000 2015||China approves new polio vaccine, shows innovative muscle |5.5564833144439194e+17|http://reut.rs/1C3mt2t
1258|||Thu Jan 15 06:45:08 +0000 2015||Insight: Big Pharma faces up to new price pressure from aggressive insurers |5.5561665514205594e+17|http://reut.rs/155JbtW
1259|||Thu Jan 15 05:24:08 +0000 2015||Mental health issues may increase HIV risk among gay, bisexual men |5.555962715250606e+17|http://reut.rs/155tnrn
1260|||Thu Jan 15 00:33:57 +0000 2015||British hospital says has suspected Ebola case |5.555232440325325e+17|http://reut.rs/154syPq
1261|||Thu Jan 15 00:04:20 +0000 2015||British hospital says has suspected Ebola case |5.555157912954143e+17|http://reut.rs/154kDSj
1262|||Wed Jan 14 23:48:39 +0000 2015||FDA says one dead, many ill after receiving non-sterile solution |5.555118465440932e+17|http://reut.rs/154grSB
1263|||Wed Jan 14 22:52:31 +0000 2015||Abuse of opiate-based painkillers seen declining in U.S. |5.554977170244485e+17|http://reut.rs/1C1YiRU
1264|||Wed Jan 14 21:29:08 +0000 2015||Is most younger women’s heart disease preventable? |5.554767343895265e+17|http://reut.rs/153E25H
1265|||Wed Jan 14 21:02:09 +0000 2015||J&amp;J says women being illegally solicited to join in mesh lawsuits |5.5546994393298944e+17|http://reut.rs/1C1GDK4
1266|||Wed Jan 14 20:23:44 +0000 2015||Genome wiz Venter partners with Roche in DNA sequencing deal |5.5546027819299635e+17|http://reut.rs/153kej1
1267|||Wed Jan 14 19:23:10 +0000 2015||Scientists find key gene mutations behind inherited heart disease |5.554450350227128e+17|http://reut.rs/1532rbK
1268|||Wed Jan 14 18:47:05 +0000 2015||U.S. needs to raise investment, shift medical research priorities |5.5543595225738854e+17|http://reut.rs/1C1jIij
1269|||Wed Jan 14 18:47:04 +0000 2015||U.S. government puts Obamacare enrollment at 6.8 million through Jan. 9 |5.554359505251246e+17|http://reut.rs/152RHtS
1270|||Wed Jan 14 18:47:04 +0000 2015||New Ebola cases slump in all three worst-hit countries: WHO |5.554359487425618e+17|http://reut.rs/1C1jIyB
1271|||Wed Jan 14 18:13:10 +0000 2015||After Canada, UK, 23andMe wants DNA test growth abroad |5.5542741841320346e+17|http://reut.rs/1C1dAqf
1272|||Wed Jan 14 18:13:10 +0000 2015||Cooling brain protein could aid search for Alzheimer's treatment |5.554274165635195e+17|http://reut.rs/152He1r
1273|||Wed Jan 14 17:48:41 +0000 2015||U.S. hospitals make strides in cutting key infections: CDC report |5.554212587171021e+17|http://reut.rs/152Ahxz
1274|||Wed Jan 14 17:17:02 +0000 2015||India rejects Gilead's Hepatitis C drug patent request |5.554132903699579e+17|http://reut.rs/152qqrr
1275|||Wed Jan 14 16:09:39 +0000 2015||FDA approves EnteroMedics' novel device to treat obesity |5.553963347786056e+17|http://reut.rs/1523UPs
1276|||Wed Jan 14 15:51:34 +0000 2015||Ebola health workers face life or death decision on pregnant women - experts |5.5539178340512154e+17|http://reut.rs/151Y8gF
1277|||Wed Jan 14 13:29:44 +0000 2015||U.S. soldier tests negative for Ebola after death at Texas base |5.553560900290601e+17|http://reut.rs/1C0iOSZ
1278|||Wed Jan 14 12:58:17 +0000 2015||Woman dies in Egypt of H5N1 bird flu, second death this year |5.553481758052311e+17|http://reut.rs/1514exL
1279|||Wed Jan 14 12:04:07 +0000 2015||Ebola tests for all players at Nations Cup |5.553345446989087e+17|http://reut.rs/1C04wlu
1280|||Wed Jan 14 12:04:07 +0000 2015||Tanzania bans witch doctors to deter albino killings |5.5533454301280666e+17|http://reut.rs/150Pm2G
1281|||Wed Jan 14 08:34:50 +0000 2015||McDonald's Japan finds no link between Thai plant and plastic in McNugget |5.552818756324147e+17|http://reut.rs/1500GvV
1282|||Wed Jan 14 08:16:40 +0000 2015||AstraZeneca heart drug hits goal in major clinical trial |5.5527730355582976e+17|http://reut.rs/14ZWcW0
1283|||Wed Jan 14 02:57:02 +0000 2015||Chipotle suspends pork sales at a third of its U.S. restaurants |5.551968645184225e+17|http://reut.rs/1BYXAVH
1284|||Wed Jan 14 00:17:17 +0000 2015||Ebola health workers face life or death decision on pregnant women: experts |5.551566622949458e+17|http://reut.rs/1BYwD4l
1285|||Wed Jan 14 00:17:16 +0000 2015||Helping chronic fatigue patients over fears eases symptoms |5.5515666065916314e+17|http://reut.rs/14YfBGN
1286|||Wed Jan 14 00:06:01 +0000 2015||Gilead, AbbVie hit by fresh concerns on Hep C discounting |5.551538259052626e+17|http://reut.rs/14YcRJE
1287|||Tue Jan 13 23:30:28 +0000 2015||Aetna CEO says no decision yet on how to cover hepatitis C drugs |5.55144879748436e+17|http://reut.rs/14Y3uJL
1288|||Tue Jan 13 23:11:55 +0000 2015||Racial differences in breast cancer outcomes are partly biological |5.551402146547958e+17|http://reut.rs/1BYluAw
1289|||Tue Jan 13 22:22:39 +0000 2015||Stable childhood may lead to healthy adult heart |5.5512781501250355e+17|http://reut.rs/1BYeJyI
1290|||Tue Jan 13 21:28:17 +0000 2015||Gun suicides far more common than homicides |5.551141348290355e+17|http://reut.rs/1BY78QB
1291|||Tue Jan 13 20:54:40 +0000 2015||Express Scripts sees opportunity to lower cancer treatment costs |5.5510567314364826e+17|http://reut.rs/14Xnht1
1292|||Tue Jan 13 20:38:55 +0000 2015||U.S. soldier just returned from West Africa dies near Texas base |5.551017077102633e+17|http://reut.rs/14XiSGm
1293|||Tue Jan 13 20:20:49 +0000 2015||Pfizer developing PCSK9 pill, vaccine to lower cholesterol |5.550971550071849e+17|http://reut.rs/14XdZgq
1294|||Tue Jan 13 18:14:30 +0000 2015||California links 26 more measles cases to Disneyland outbreak: |5.550653661464699e+17|http://reut.rs/1wb9xB4
1295|||Tue Jan 13 17:47:54 +0000 2015||Obese kids in Head Start get healthier during the year |5.5505867092577485e+17|http://reut.rs/14WxZjn
1296|||Tue Jan 13 17:32:07 +0000 2015||AstraZeneca loses German court appeal over Seroquel XR drug patent |5.550547010002657e+17|http://reut.rs/14WtwwY
1297|||Tue Jan 13 17:14:04 +0000 2015||Liberia says limits Ebola spread to just two counties |5.550501570633032e+17|http://reut.rs/14Wo0KQ
1298|||Tue Jan 13 15:48:32 +0000 2015||Roche seals licensing deal for antibiotic-boosting drug to battle superbugs |5.55028632310399e+17|http://reut.rs/1BXgGeJ
1299|||Tue Jan 13 14:59:01 +0000 2015||CDC director 'confident' can get to zero Ebola cases |5.550161727361024e+17|http://reut.rs/14VFwii
1300|||Tue Jan 13 14:43:09 +0000 2015||USAID: Eyes on Guinea as Liberia, Sierra Leone improve on Ebola |5.550121794273403e+17|http://reut.rs/1BX7qap
1301|||Tue Jan 13 14:29:48 +0000 2015||Lilly to test combinations with Merck, Bristol-Myers' cancer drugs |5.550088168873984e+17|http://reut.rs/14Vx56E
1302|||Tue Jan 13 13:37:57 +0000 2015||Israel's MediSafe raises funds for drug management technology |5.54995771431723e+17|http://reut.rs/1BWYguH
1303|||Tue Jan 13 13:26:52 +0000 2015||J&amp;J in deal to develop microbiome drug for bowel diseases |5.549929795813458e+17|http://reut.rs/1BWWxWk
1304|||Tue Jan 13 13:26:51 +0000 2015||India court bars Cipla from selling copy of Novartis respiratory drug |5.549929778491064e+17|http://reut.rs/14VeO9G
1305|||Tue Jan 13 12:48:33 +0000 2015||FDA seeks more safety data on Antares testosterone drug |5.5498333610051994e+17|http://reut.rs/14V4vCo
1306|||Tue Jan 13 12:16:53 +0000 2015||Coming soon to a workplace near you: 'wellness or else' |5.549753668642079e+17|http://reut.rs/14UW36i
1307|||Tue Jan 13 07:06:16 +0000 2015||California links 26 measles cases to Disneyland outbreak |5.548971997092905e+17|http://reut.rs/14TJVCw
1308|||Tue Jan 13 02:09:22 +0000 2015||Colorado patient to be tested for Ebola: state health officials |5.548224821052293e+17|http://reut.rs/14SGITE
1309|||Tue Jan 13 01:53:45 +0000 2015||China bans U.S. poultry, eggs imports amid avian flu fears: USDA |5.548185516229509e+17|http://reut.rs/1BVIT5y
1310|||Tue Jan 13 01:15:21 +0000 2015||Replacement for BPA in plastics also suspect: study |5.548088898842911e+17|http://reut.rs/14StaaS
1311|||Tue Jan 13 00:41:23 +0000 2015||Cancer survivors plagued by lack of personal control |5.548003395229778e+17|http://reut.rs/14SjnkU
1312|||Tue Jan 13 00:41:22 +0000 2015||‘Braille Challenge’ sets high expectations for blind students |5.548003378452521e+17|http://reut.rs/1BVBm6M
1313|||Tue Jan 13 00:23:24 +0000 2015||U.S. insurers squeeze diabetes drug prices : Eli Lilly |5.547958148168499e+17|http://reut.rs/1BVzxa1
1314|||Mon Jan 12 23:45:13 +0000 2015||FDA launches project to cut quality control lapses at drugmakers |5.54786203674112e+17|http://reut.rs/1BVvRFo
1315|||Mon Jan 12 23:45:12 +0000 2015||New York clinic that treated Joan Rivers to lose accreditation |5.547862019460301e+17|http://reut.rs/14S8yQ4
1316|||Mon Jan 12 21:57:10 +0000 2015||U.S. House Republican optimistic about Obamacare replacement plan |5.547590151637729e+17|http://reut.rs/1BVjwkw
1317|||Mon Jan 12 21:50:23 +0000 2015||China bans U.S. poultry, eggs imports amid avian flu fears: USDA |5.547573078471762e+17|http://reut.rs/14RBFCU
1318|||Mon Jan 12 21:25:23 +0000 2015||After Ebola, WHO blames governments and seeks more clout |5.54751014801535e+17|http://reut.rs/14RtuXb
1319|||Mon Jan 12 20:51:38 +0000 2015||Merck, Bristol heat up immunotherapy race in lung cancer |5.547425210087711e+17|http://reut.rs/14RkaCM
1320|||Mon Jan 12 19:34:19 +0000 2015||Older diabetics may be pushing blood sugar too low |5.5472306526827725e+17|http://reut.rs/14QWLRQ
1321|||Mon Jan 12 18:54:41 +0000 2015||Colorado patient won't be tested for Ebola: state health officials |5.547130902151291e+17|http://reut.rs/14QKTPN
1322|||Mon Jan 12 18:00:41 +0000 2015||Kids may think light smoking is safe |5.546995007582372e+17|http://reut.rs/14QtMxz
1323|||Mon Jan 12 17:49:31 +0000 2015||Britain's health service to halt access to some costly cancer drugs |5.5469668972314624e+17|http://reut.rs/1BUvURN
1324|||Mon Jan 12 17:17:55 +0000 2015||Higher-fiber diet linked to lower risk of death |5.546887365216379e+17|http://reut.rs/1BUp6n5
1325|||Mon Jan 12 16:03:42 +0000 2015||Pfizer partners with DNA research firm to study lupus disease |5.5467006205834035e+17|http://reut.rs/14PQVjE
1326|||Mon Jan 12 16:03:42 +0000 2015||Supreme Court rejects new challenge to Obamacare law |5.546700599486136e+17|http://reut.rs/1BU8xYB
1327|||Mon Jan 12 14:24:37 +0000 2015||FDA places Arrowhead Hepatitis B drug on partial hold, shares plunge |5.546451266736087e+17|http://reut.rs/1BTMiSq
1328|||Mon Jan 12 14:24:37 +0000 2015||Taiwan reports H5N8 bird flu outbreak - OIE |5.546451245932257e+17|http://reut.rs/14PgXn8
1329|||Mon Jan 12 14:24:32 +0000 2015||British Ebola patient recovering, no longer critical, says hospital |5.546451034958766e+17|http://reut.rs/1BTMhhp
1330|||Mon Jan 12 14:17:46 +0000 2015||Hi-tech trackers will play big role in fitness in 2015 - experts |5.5464340402263245e+17|http://reut.rs/1BTKGYR
1331|||Mon Jan 12 13:52:59 +0000 2015||AbbVie wins U.S. approval for Parkinson's treatment |5.546371665976648e+17|http://reut.rs/14P6JTW
1332|||Mon Jan 12 13:37:24 +0000 2015||'Extreme measures' needed to see Ebola shot development through |5.5463324174413414e+17|http://reut.rs/14P27xd
1333|||Mon Jan 12 11:37:58 +0000 2015||E-learning matches traditional training for doctors, nurses: review |5.546031852064891e+17|http://reut.rs/1BTfoS7
1334|||Mon Jan 12 10:19:16 +0000 2015||J&amp;J strikes Alzheimer’s deal with AC Immune worth up to $509 million |5.5458338208536576e+17|http://reut.rs/14O8TDk
1335|||Mon Jan 12 10:19:16 +0000 2015||Shire to buy NPS for $5.2 billion to boost rare disease drugs |5.54583380424405e+17|http://reut.rs/1BT1vmP
1336|||Mon Jan 12 07:46:04 +0000 2015||AstraZeneca in cancer viruses deal with Omnis Pharmaceuticals |5.5454482729641574e+17|http://reut.rs/14NxjNi
1337|||Mon Jan 12 07:14:42 +0000 2015||Merck speeds up drug-submission plans for Hep C, lung cancer: WSJ |5.545369337546998e+17|http://reut.rs/14NpVBB
1338|||Mon Jan 12 06:43:08 +0000 2015||Sanofi, Regeneron submit new cholesterol drug to EMA for review |5.5452899146676634e+17|http://reut.rs/1BSsoaF
1339|||Mon Jan 12 03:56:32 +0000 2015||Bristol-Myers says panel finds Opdivo lung cancer study meets endpoint |5.544870621127926e+17|http://reut.rs/14MGk9l
1340|||Sat Jan 10 23:36:59 +0000 2015||California apple plant linked to deadly listeria outbreak: FDA |5.5405935882981786e+17|http://reut.rs/1BNyQzH
1341|||Sat Jan 10 22:22:53 +0000 2015||U.S. judge rules Haitians cannot sue U.N. for cholera epidemic |5.540407112017101e+17|http://reut.rs/14Gh8Bn
1342|||Sat Jan 10 21:38:00 +0000 2015||Medical charity MSF opens Ebola clinic for pregnant women |5.5402941390258995e+17|http://reut.rs/14G8ClG
1343|||Sat Jan 10 14:14:38 +0000 2015||Cambodia finds 212 with HIV where unlicensed medic operated |5.539178384159007e+17|http://reut.rs/1BM6QMR
1344|||Fri Jan 09 23:16:14 +0000 2015||Surrogate mothers do fine in decade following birth |5.536917468872827e+17|http://reut.rs/14BQdGH
1345|||Fri Jan 09 23:16:13 +0000 2015||Compression stockings may ease sleep apnea |5.536917452221522e+17|http://reut.rs/1BJTHUk
1346|||Fri Jan 09 21:59:37 +0000 2015||Being active tied to lower alcoholism risk |5.536724657095557e+17|http://reut.rs/14Bxk6L
1347|||Fri Jan 09 19:44:37 +0000 2015||U.S. lab worker possibly exposed to Ebola showing no symptoms: CDC |5.53638494783148e+17|http://reut.rs/1BJgHD8
1348|||Fri Jan 09 19:44:37 +0000 2015||U.S. official urges use of antivirals to fight 'bad' flu season |5.5363849313058816e+17|http://reut.rs/14AX6rW
1349|||Fri Jan 09 16:37:37 +0000 2015||Voodoo priests, doctors on frontline of Haiti's mental healthcare |5.535914341553971e+17|http://reut.rs/14A8ELQ
1350|||Fri Jan 09 15:54:55 +0000 2015||Daiichi Sankyo to pay $39 million to settle U.S. kickback claims: DOJ |5.5358068517348966e+17|http://reut.rs/14zX8jA
1351|||Fri Jan 09 14:24:43 +0000 2015||Portola's drug reverses effect of blood thinner Xarelto |5.5355798788612915e+17|http://reut.rs/14zvUcQ
1352|||Fri Jan 09 13:06:01 +0000 2015||Argos HIV drug misses main goal in mid-stage study |5.535381811872481e+17|http://reut.rs/14z8Nzl
1353|||Fri Jan 09 12:27:42 +0000 2015||Tailor-made vaccine set to banish Africa's meningitis epidemics |5.535285404662784e+17|http://reut.rs/1BHURzL
1354|||Fri Jan 09 11:04:34 +0000 2015||China to allow online sales of prescription drugs as early as this month: sources |5.535076166187172e+17|http://reut.rs/14yAOXD
1355|||Fri Jan 09 09:23:19 +0000 2015||Ethiopia launches school program to treat parasitic worms |5.5348213724533146e+17|http://reut.rs/1BHrWvE
1356|||Fri Jan 09 06:36:33 +0000 2015||Roche says U.S. regulators approve blood test for three viruses |5.5344017019715584e+17|http://reut.rs/1BH0Dlc
1357|||Fri Jan 09 06:36:33 +0000 2015||Sanofi, Regeneron announce positive trials of cholesterol drug |5.534401684774789e+17|http://reut.rs/14xAuIB
1358|||Fri Jan 09 00:13:47 +0000 2015||U.S. FDA approves Daiichi anti-clotting drug |5.53343842217644e+17|http://reut.rs/14whIl1
1359|||Thu Jan 08 23:08:36 +0000 2015||Music therapy may bring troubled families together |5.533274410964951e+17|http://reut.rs/14w2jRO
1360|||Thu Jan 08 22:52:51 +0000 2015||TV medical advice not always backed by evidence |5.533234738343649e+17|http://reut.rs/14vYPyI
1361|||Thu Jan 08 22:23:44 +0000 2015||Docs suggest HPV screening first for cervical cancer |5.53316146154582e+17|http://reut.rs/1BFrM88
1362|||Thu Jan 08 19:25:52 +0000 2015||Bird flu prompts emergency quarantine of poultry in Washington state |5.5327138655555174e+17|http://reut.rs/14v9MjX
1363|||Thu Jan 08 17:33:16 +0000 2015||Fathers-to-be may have hormonal changes too |5.5324304932183245e+17|http://reut.rs/14uGUZ7
1364|||Thu Jan 08 17:15:18 +0000 2015||Pivotal Ebola vaccine trials to start this month or next: WHO |5.532385277488824e+17|http://reut.rs/1BEkOA5
1365|||Thu Jan 08 16:36:56 +0000 2015||Pfizer, FDA in talks on prescription details for key breast cancer drug |5.53228874415616e+17|http://reut.rs/1BEa4C3
1366|||Thu Jan 08 15:53:53 +0000 2015||Scientists have discovered a new antibiotic that can kill serious infections without resistance: |5.5321803878354125e+17|http://reut.rs/1DC15AI
1367|||Thu Jan 08 14:42:27 +0000 2015||CytRx cancer drug shows promise in mid-stage study |5.532000608767263e+17|http://reut.rs/14tXTeb
1368|||Thu Jan 08 13:43:55 +0000 2015||AbbVie, Neurocrine drug successful in endometriosis trial |5.531853315883745e+17|http://reut.rs/1BDwa7B
1369|||Thu Jan 08 13:43:55 +0000 2015||Impax's Parkinson's drug gets FDA approval |5.5318532994842214e+17|http://reut.rs/14tK6En
1370|||Thu Jan 08 13:28:02 +0000 2015||Biogen says mid-stage optic nerve treatment study succeeds |5.531813339469128e+17|http://reut.rs/14tGySx
1371|||Thu Jan 08 13:12:26 +0000 2015||Infinity Pharma to stop developing drug for rheumatoid arthritis |5.531774069962506e+17|http://reut.rs/14tCDoE
1372|||Thu Jan 08 12:45:15 +0000 2015||GW Pharma's cannabis drug fails in cancer pain study |5.5317056630869606e+17|http://reut.rs/1BDiGbS
1373|||Thu Jan 08 12:29:32 +0000 2015||Top Connecticut court to hear arguments on teen's cancer care |5.531666144606331e+17|http://reut.rs/1BDf7T2
1374|||Thu Jan 08 12:13:38 +0000 2015||Scientists find antibiotic that kills bugs without resistance |5.531626122851451e+17|http://reut.rs/14tp20N
1375|||Thu Jan 08 11:46:32 +0000 2015||Medical aid unable to enter Syrian rebel-held Aleppo: WHO |5.53155792518783e+17|http://reut.rs/1BD5Ryh
1376|||Thu Jan 08 07:14:17 +0000 2015||Novartis to file for U.S. approval for two COPD treatments |5.5308727885656064e+17|http://reut.rs/14sn9RZ
1377|||Thu Jan 08 00:44:59 +0000 2015||California health officials link measles outbreak to Disneyland |5.529893057242358e+17|http://reut.rs/14qYv46
1378|||Wed Jan 07 23:44:08 +0000 2015||Health problems can lead to loss of home |5.52973993691861e+17|http://reut.rs/1BAQdDu
1379|||Wed Jan 07 23:44:08 +0000 2015||Does an avocado a day lower bad cholesterol? |5.529739919428485e+17|http://reut.rs/14qHAi4
1380|||Wed Jan 07 23:44:07 +0000 2015||Halozyme CEO sees blockbuster potential in its cancer drug |5.5297399009315226e+17|http://reut.rs/1BAQc2D
1381|||Wed Jan 07 22:20:46 +0000 2015||Racing video games may influence later behavior |5.529530135777321e+17|http://reut.rs/1BAAbJW
1382|||Wed Jan 07 22:20:46 +0000 2015||FDA panel unanimously backs Novartis' copy of Amgen's Neupogen |5.529530119461601e+17|http://reut.rs/14qipw3
1383|||Wed Jan 07 22:00:36 +0000 2015||H&amp;R Block to see Obamacare boost: CEO |5.529479379162399e+17|http://reut.rs/14qbV0h
1384|||Wed Jan 07 20:37:16 +0000 2015||Signs that Ebola 'may be leveling off' in Sierra Leone: WHO |5.529269687534305e+17|http://reut.rs/14pL7NI
1385|||Wed Jan 07 19:40:56 +0000 2015|| sign-ups rise to 6.6 million as of Jan. 2: U.S. government http://reut.rs/1BA38Wo|5.5291279238342246e+17|http://HealthCare.gov
1386|||Wed Jan 07 18:31:20 +0000 2015||Exclusive: American Red Cross pressured to rid itself of tobacco money |5.528952748937093e+17|http://reut.rs/1BzNY3p
1387|||Wed Jan 07 18:06:17 +0000 2015||Delaware court orders Siga to pay PharmAthene $113 million |5.528889729309819e+17|http://reut.rs/14oXiKM
1388|||Wed Jan 07 18:06:17 +0000 2015||Extra antioxidants may make little difference in lifespan |5.528889709009592e+17|http://reut.rs/1BzHYrj
1389|||Wed Jan 07 17:12:17 +0000 2015||U.S. court upholds NY state vaccination requirement for students |5.528753827736576e+17|http://reut.rs/1BzvEYi
1390|||Wed Jan 07 16:56:34 +0000 2015||White House issues veto threat for House bill with Obamacare tweaks |5.5287142463412634e+17|http://reut.rs/14oAJFV
1391|||Wed Jan 07 16:07:00 +0000 2015||U.S. supplier in China food scare takes aim at Shanghai regulator |5.528589543098532e+17|http://reut.rs/1BzghyS
1392|||Wed Jan 07 15:37:45 +0000 2015||Nepal to issue passports with third gender for sexual minorities |5.528515919809413e+17|http://reut.rs/1Bz95mv
1393|||Wed Jan 07 12:42:13 +0000 2015||Appeals court to hear arguments on restrictive Texas abortion law |5.528074162625659e+17|http://reut.rs/1ByBkSc
1394|||Wed Jan 07 11:36:52 +0000 2015||Novartis taps into gene editing for next generation drugs |5.5279097055595725e+17|http://reut.rs/14mZQcd
1395|||Wed Jan 07 07:04:38 +0000 2015||McDonald's Japan says taking steps to ensure safety of food |5.527224620149924e+17|http://reut.rs/14lPmdc
1396|||Wed Jan 07 06:26:15 +0000 2015||China regulator to strengthen 'grim' food, drug safety control |5.527128036611359e+17|http://reut.rs/14lG5Sd
1397|||Tue Jan 06 23:59:10 +0000 2015||McDonald's Japan to brief on chicken nugget woes on Wednesday: NHK |5.526153898098893e+17|http://reut.rs/1BwyL3a
1398|||Tue Jan 06 23:36:34 +0000 2015||U.S. seizes $18 million from owners of pharmacy tied to meningitis outbreak |5.526097020274934e+17|http://reut.rs/14jZ5kf
1399|||Tue Jan 06 23:05:08 +0000 2015||KaloBios drops lung infection drug, shares plunge |5.526017902237696e+17|http://reut.rs/1Bwp5pl
1400|||Tue Jan 06 22:47:09 +0000 2015||Gastric bypass may save lives over time |5.525972649975644e+17|http://reut.rs/14jLwkM
1401|||Tue Jan 06 22:15:38 +0000 2015||Complications from in-vitro fertilization are rare in U.S. |5.5258933537223475e+17|http://reut.rs/14jAv2V
1402|||Tue Jan 06 22:15:38 +0000 2015||FDA clears wider use of rapid test for influenza |5.5258933359386624e+17|http://reut.rs/1BweY3X
1403|||Tue Jan 06 22:15:37 +0000 2015||Pennsylvania agrees to keep mentally ill inmates out of solitary |5.5258933180288205e+17|http://reut.rs/14jAvje
1404|||Tue Jan 06 20:23:04 +0000 2015||Opening Republican salvo on Obamacare draws fire on both sides |5.525610056547205e+17|http://reut.rs/1BvTJPJ
1405|||Tue Jan 06 20:23:04 +0000 2015||Binge drinking most likely to kill middle-aged Americans, CDC says |5.525610037589074e+17|http://reut.rs/14j8hFt
1406|||Tue Jan 06 20:23:03 +0000 2015||Life expectancy for type 1 diabetes may be improving |5.525610018966364e+17|http://reut.rs/1BvTMei
1407|||Tue Jan 06 18:55:18 +0000 2015||Ebola volunteers should be praised, not stigmatized: UK charities |5.525389172838482e+17|http://reut.rs/14iNNN3
1408|||Tue Jan 06 18:35:10 +0000 2015||Healthy obesity often becomes unhealthy over time |5.525338508791849e+17|http://reut.rs/14iIzRt
1409|||Tue Jan 06 17:25:10 +0000 2015||23andMe, Genentech to analyze 3,000 Parkinson's genomes |5.525162357796659e+17|http://reut.rs/1BvitHF
1410|||Tue Jan 06 16:47:00 +0000 2015||Trials of untested Ebola drugs begin in West Africa |5.5250663240892826e+17|http://reut.rs/1BvazOL
1411|||Tue Jan 06 16:19:58 +0000 2015||Doctors block Belgian murderer's euthanasia |5.524998277169357e+17|http://reut.rs/1Bv47Ho
1412|||Tue Jan 06 14:36:22 +0000 2015||FDA approves first dermal filler to treat acne scarring |5.5247375462304154e+17|http://reut.rs/14hA9tJ
1413|||Tue Jan 06 14:00:31 +0000 2015||DASH named best overall diet for fifth year: report |5.524647350407291e+17|http://reut.rs/14hrcAB
1414|||Tue Jan 06 14:00:31 +0000 2015||WHO says reports of suspected Ebola cases in Iraq are untrue |5.5246473321621094e+17|http://reut.rs/1Buyq0J
1415|||Tue Jan 06 11:52:05 +0000 2015||Cytrx cancer drug shows promise in mid-stage study |5.524324127903662e+17|http://reut.rs/1BuaYRe
1416|||Tue Jan 06 10:13:00 +0000 2015||Britain's Vectura collaborates with Janssen in asthma, COPD |5.524074769065083e+17|http://reut.rs/1BtU6KF
1417|||Tue Jan 06 07:46:51 +0000 2015||J&amp;J and Bavarian Nordic start clinical tests of Ebola vaccine |5.5237069869050675e+17|http://reut.rs/14gh6jb
1418|||Tue Jan 06 06:41:36 +0000 2015||South Korea says finds cattle infected with foot-and-mouth |5.5235427681173504e+17|http://reut.rs/1BtpfOk
1419|||Tue Jan 06 02:00:21 +0000 2015||Stricter controls needed after surge in marijuana ills: U.S. anti-pot group |5.5228349732357734e+17|http://reut.rs/14fhjTP
1420|||Tue Jan 06 02:00:20 +0000 2015||Corn syrup more toxic than table sugar in female mice: study |5.522834955829494e+17|http://reut.rs/1BsHBz1
1421|||Tue Jan 06 00:50:17 +0000 2015||Researchers identify new strain of deadly pig virus in U.S. |5.522658663360225e+17|http://reut.rs/1Bsvyl4
1422|||Mon Jan 05 22:41:56 +0000 2015||Stricter controls needed after surge in marijuana ills: U.S. anti-pot group |5.52233564147028e+17|http://reut.rs/1Bs6WZN
1423|||Mon Jan 05 22:12:59 +0000 2015||More evidence against keeping electronics in kids’ bedrooms |5.522262771813581e+17|http://reut.rs/1Bs0DWc
1424|||Mon Jan 05 21:43:36 +0000 2015||Flu widespread in 43 U.S. states: CDC report |5.52218885710422e+17|http://reut.rs/1BrTBRd
1425|||Mon Jan 05 21:18:51 +0000 2015||Breaking the law may be a sign of dementia |5.522126561707295e+17|http://reut.rs/1BrOn7T
1426|||Mon Jan 05 20:13:29 +0000 2015||Cold weather can actually cause colds, study finds |5.521962047221514e+17|http://reut.rs/14ei4fQ
1427|||Mon Jan 05 19:57:54 +0000 2015||Eating whole grains may be linked to living longer |5.521922856525619e+17|http://reut.rs/1BrvNNr
1428|||Mon Jan 05 18:45:47 +0000 2015||Britain says has strengthened Ebola screening after first case |5.5217413359824896e+17|http://reut.rs/1BrfLTN
1429|||Mon Jan 05 18:45:44 +0000 2015||U.S. appeals court to hear arguments on Texas abortion restrictions |5.52174123313791e+17|http://reut.rs/14e1XPn
1430|||Mon Jan 05 18:14:19 +0000 2015||U.S. ends special Ebola screening for travelers from Mali |5.52166218464256e+17|http://reut.rs/1Br8y60
1431|||Mon Jan 05 17:45:14 +0000 2015||CVS will cover Gilead hepatitis C treatment over new AbbVie drug: CNBC |5.521588993450312e+17|http://reut.rs/14dQIqr
1432|||Mon Jan 05 17:29:22 +0000 2015||Ebola deaths top 8,000 in worst-hit West Africa: WHO |5.521549043208315e+17|http://reut.rs/1BqWS36
1433|||Mon Jan 05 16:46:38 +0000 2015||Study questions value of prolonged rest after acute concussion |5.5214415038121165e+17|http://reut.rs/14dG7vD
1434|||Mon Jan 05 15:23:09 +0000 2015||Amgen, Kite Pharma ink deal to develop cancer immunotherapies |5.521231411628196e+17|http://reut.rs/14dqPH9
