|author|content|date|tags|title|tweetid|url
1004|||Fri Feb 08 18:25:44 +0000 2013||Check out these easy ways to protect your #kidneys. |2.9994713367774e+17|http://bit.ly/TUXbzw
1005|||Fri Feb 08 18:15:24 +0000 2013||Go, Paula! Post Diabetes Diagnosis, Paula Deen Sheds 30 Pounds |2.9994453450111386e+17|http://bit.ly/Lz6uBE
1006|||Fri Feb 08 18:00:11 +0000 2013||The 'Side Effects' in Stephen Soderbergh's new thriller are scary, but are they real? A psychiatrist's take: |2.999407046234071e+17|http://bit.ly/11uRxbu
1007|||Fri Feb 08 17:45:31 +0000 2013||Within a day of a significant other's death, heart attack risk is 21x higher. Why grief is a real heartbreaker: |2.999370136694456e+17|http://trib.al/neP4cu
1008|||Fri Feb 08 17:38:02 +0000 2013||What your doctor believes causes weight gain/obesity seriously affects the advice you'll get from them: |2.9993513275478835e+17|http://bit.ly/TULsAI
1009|||Fri Feb 08 17:15:35 +0000 2013||Americans die sooner and are sicker than those in other high-income countries. Does this worry you? |2.9992948367323546e+17|http://bit.ly/11j3CPR
1010|||Fri Feb 08 16:45:32 +0000 2013||Eating Berries Might Help Preserve Your Memory |2.9992192131373466e+17|http://bit.ly/JpQONQ
1011|||Fri Feb 08 16:15:27 +0000 2013||enopause Can Bring Lapses in Memory, Thinking |2.9991434682854195e+17|http://bit.ly/UDGlCM
1012|||Fri Feb 08 15:45:27 +0000 2013|| exercises that can help relieve your stress! |2.9990680073457254e+17|http://bit.ly/P8OO13
1013|||Fri Feb 08 15:38:12 +0000 2013||RT @mbloudoff: Potential Multiple Sclerosis Treatment Uses Skin Cells to Slow Disease http://ht.ly/hxJcw #MS #stemcell via @everydayhea|2.999049741109944e+17|http://ht.ly/hxJcw
1014|||Fri Feb 08 15:37:21 +0000 2013||#FF the newest members of our editorial team! @JoSakimura @revlauriesue @CaitlinBerens @amkkhan @mbloudoff|2.9990476231122944e+17|
1015|||Fri Feb 08 14:52:13 +0000 2013||Southern eating - deep fried meat, buttermilk biscuits, and sweet tea - could be a recipe for #stroke. |2.998934013635748e+17|http://bit.ly/TU65xa
1016|||Fri Feb 08 14:45:33 +0000 2013||What's good in the gym is even better in the bed: 5 exercises for better sex |2.998917227947008e+17|http://bit.ly/GFNbj5
1017|||Fri Feb 08 14:15:25 +0000 2013||The diet that's good for your waistline and your brain: |2.9988414178318336e+17|http://bit.ly/GFN338
1018|||Fri Feb 08 13:45:22 +0000 2013||9 reasons to eat chocolate -- now! http://bit.ly/JpSrLm #WereSayingSo|2.998765780731167e+17|http://bit.ly/JpSrLm
1019|||Fri Feb 08 13:15:34 +0000 2013||Sepsis, shock, and organ failure may be linked to daily #digestion. |2.9986907781032346e+17|http://bit.ly/145EThM
1020|||Fri Feb 08 12:45:20 +0000 2013||Arthritis Drugs May Trigger #Shingles |2.9986147303387546e+17|http://bit.ly/11jyNuk
1021|||Fri Feb 08 12:15:29 +0000 2013||Clearing Up Confusion on When to Get a Pap Test |2.998539588627456e+17|http://bit.ly/XjwvKP
1022|||Fri Feb 08 11:15:21 +0000 2013||The 8 worst restaurant foods: |2.998388240397394e+17|http://trib.al/XvdyW0
1023|||Fri Feb 08 10:45:22 +0000 2013||10 crazy-amazing reasons to do yoga today: |2.998312787972055e+17|http://trib.al/0WEHPE
1024|||Fri Feb 08 10:15:23 +0000 2013||10 foods that boost your skin AND slim your waistline: |2.9982373392798925e+17|http://bit.ly/QKrZvx
1025|||Fri Feb 08 09:45:18 +0000 2013||The worst processed foods for your health: |2.998161655874273e+17|http://bit.ly/GDq34H
1026|||Fri Feb 08 09:15:19 +0000 2013||6 foods that can change your life: |2.9980861648194765e+17|http://bit.ly/wNaEJx
1027|||Fri Feb 08 08:45:19 +0000 2013||Want to lose weight? Do this first: |2.998010705096417e+17|http://bit.ly/GEqjDH
1028|||Fri Feb 08 08:15:17 +0000 2013||Why you should have dessert for breakfast http://trib.al/6tDI98 #Seriously|2.997935088464077e+17|http://trib.al/6tDI98
1029|||Fri Feb 08 07:45:17 +0000 2013||Feeling bloated? A lil gassy? The top gas-producing foods to avoid |2.997859625007964e+17|http://trib.al/EkDC8g
1030|||Fri Feb 08 07:15:17 +0000 2013||7 ways to eat out and still lose weight: |2.997784118140805e+17|http://trib.al/GFjlMd
1031|||Fri Feb 08 06:45:14 +0000 2013|| @JillianMichaels demonstrates the best exercises for toned arms: |2.997708488338473e+17|http://bit.ly/S4RHve
1032|||Fri Feb 08 06:15:27 +0000 2013||6 foods that can change your life: |2.9976335440112435e+17|http://bit.ly/x4KrZk
1033|||Fri Feb 08 05:45:17 +0000 2013||Not getting any? 7 surprising turn-offs for him: |2.9975576060533146e+17|http://bit.ly/ITTtgh
1034|||Fri Feb 08 05:15:18 +0000 2013||What happens to your heart when you lose weight: |2.997482163065569e+17|http://trib.al/qcRJky
1035|||Fri Feb 08 04:45:09 +0000 2013||Is this the secret to living to 100+ years old? |2.997406295194419e+17|http://bit.ly/y3YEPp
1036|||Fri Feb 08 04:15:23 +0000 2013||How to decode food labels to find out which choice is best: |2.99733137125163e+17|http://bit.ly/QKs1mY
1037|||Fri Feb 08 03:45:20 +0000 2013||The truth behind exercise's afterburn effect: |2.997255744888627e+17|http://bit.ly/GFcVLD
1038|||Fri Feb 08 03:30:03 +0000 2013||Made a #resolution to #exercise? Keep it up to reap these sexual benefits: |2.9972173116421734e+17|http://bit.ly/WEC03h
1039|||Fri Feb 08 03:15:14 +0000 2013||#NSAID, Blood Pressure Medicine Combo Tied to Kidney Risk |2.9971800046504346e+17|http://bit.ly/WOS8g5
1040|||Fri Feb 08 02:45:16 +0000 2013|| exercises for a better sex life: |2.997104581333729e+17|http://bit.ly/SHHXw5
1041|||Fri Feb 08 02:15:22 +0000 2013||Want your child to be a Nobel Prize winner? Here's what you should do: |2.997029367522427e+17|http://bit.ly/VGxpPe
1042|||Fri Feb 08 01:45:50 +0000 2013||#Abortion rates plummet with free birth control: |2.99695502067372e+17|http://bit.ly/Ri4FY1
1043|||Fri Feb 08 01:15:20 +0000 2013||Toss the pop, and try these 10 soda alternatives instead! |2.996878279129293e+17|http://trib.al/YpAe1J
1044|||Fri Feb 08 01:05:23 +0000 2013|| Health Daily Digest is out! |2.996853223489782e+17|http://paper.li/EverydayHealth/1340975022
1045|||Fri Feb 08 00:45:24 +0000 2013||Run to your pantry, grab your jar of this sweet spice, and start sprinkling! |2.996802924641239e+17|http://bit.ly/GGXvvY
1046|||Fri Feb 08 00:15:16 +0000 2013||en we say someone died of old age, what does that really mean? |2.996727111212155e+17|http://trib.al/WXVoWD
1047|||Thu Feb 07 23:45:38 +0000 2013||Anyone looking for tips on weight loss, working out, healthy eating and everything in between? join our new group here: |2.996652531160228e+17|http://bit.ly/JqpLzW
1048|||Thu Feb 07 23:15:24 +0000 2013||The makers of Pom Wonderful pomegranate juice are not allowed to make any health claims, says the FTC: |2.996576434196521e+17|http://bit.ly/Vqlynw
1049|||Thu Feb 07 23:00:11 +0000 2013||Why alcohol + diet soda can lead to increased safety risks: http://bit.ly/TGMIY5 @AnnieHauser investigates|2.9965381459050906e+17|http://bit.ly/TGMIY5
1050|||Thu Feb 07 22:45:48 +0000 2013||Keep your bones strong with these 7 exercises: |2.9965019637836186e+17|http://bit.ly/zdNtVi
1051|||Thu Feb 07 22:16:44 +0000 2013||#Breastfeeding Still Less Common for Black Babies |2.996428816463995e+17|http://bit.ly/YXjRC1
1052|||Thu Feb 07 22:16:30 +0000 2013||Brain Bleeds Related to Race: Pacific Islanders and #Hawaiians Are at Greater Risk |2.9964282040539136e+17|http://bit.ly/YXjNlE
1053|||Thu Feb 07 22:15:32 +0000 2013||The 9 worst ways to treat #depression |2.996425769889587e+17|http://trib.al/hPwsYv
1054|||Thu Feb 07 22:00:13 +0000 2013||A #newstudy uncovers the repercussions of a younger drinking age: |2.9963872210898944e+17|http://bit.ly/YHuyoh
1055|||Thu Feb 07 21:45:28 +0000 2013||ocking the fountain of youth -- with your DNA? |2.996350118696141e+17|http://bit.ly/ULiBxn
1056|||Thu Feb 07 21:15:33 +0000 2013||10 simple ways to lift a friend's spirits today: |2.9962748325751194e+17|http://trib.al/Zc8JBk
1057|||Thu Feb 07 20:45:27 +0000 2013||Should I do #cardio or #weightlifitng first at the #gym? @HealthyLiving investigates: |2.996199081767199e+17|http://bit.ly/P8OVd6
1058|||Thu Feb 07 20:15:32 +0000 2013||How bad are the U.S.'s most famous fattening foods? We take a look: |2.996123796275405e+17|http://trib.al/gefF45
1059|||Thu Feb 07 19:45:27 +0000 2013||Extra pounds, extra lifespan? Why one study says yes: |2.9960480782669824e+17|http://bit.ly/XiFdJ2
1060|||Thu Feb 07 19:15:33 +0000 2013||ental Disorders Linked to Domestic Violence |2.995972830817198e+17|http://bit.ly/ZcAMQk
1061|||Thu Feb 07 18:45:30 +0000 2013||9 foods to eat for a longer life: |2.995897227481088e+17|http://trib.al/i4OvUe
1062|||Thu Feb 07 18:30:13 +0000 2013||Mentally ill adults more likely to smoke, less likely to #quit: http://bit.ly/WD5YVf @CDCgov|2.995858745454756e+17|http://bit.ly/WD5YVf
1063|||Thu Feb 07 18:15:30 +0000 2013||#Fibromyalgia: Kicking the Sugar Habit |2.995821742801756e+17|http://bit.ly/MLP6de
1064|||Thu Feb 07 18:03:47 +0000 2013||And don't miss our chat on #ValentinesDay w/ @eatsmartbd on the food-love connection! See you then! #HealthTalk|2.995792249336873e+17|
1065|||Thu Feb 07 18:03:30 +0000 2013||@rachelbegunrd You're always such a great, informative co-host! Til next time! #HealthTalk|2.9957915304749466e+17|
1066|||Thu Feb 07 18:02:49 +0000 2013||@perryncarroll thank you for all your great insight! #HealthTalk|2.99578981550805e+17|
1067|||Thu Feb 07 18:00:58 +0000 2013||Looks like we're out of time! Thank you to our co-host @RachelBegunRD and everyone who participated! #HealthTalk|2.99578515278422e+17|
1068|||Thu Feb 07 17:57:01 +0000 2013||Q9: Does anyone have any last questions for our expert? Ask them now! #HealthTalk|2.995775196471132e+17|
1069|||Thu Feb 07 17:54:10 +0000 2013||RT @DanyaNasser: @EverydayHealth A7 :Make sure you have a stack of heart healthy food at home!Go out for a run more often,Let your heart breathe #Healthtalk|2.9957680171228774e+17|
1070|||Thu Feb 07 17:52:43 +0000 2013||Q8: What are some recommended resources for heart-healthy living? #HealthTalk|2.995764390727721e+17|
1071|||Thu Feb 07 17:51:13 +0000 2013||RT @RachelBegunRD: A7: I'm waiting to hear from you all on this, as I'd like to share your answers with my peers and through my blog! #healthtalk|2.995760625962189e+17|
1072|||Thu Feb 07 17:49:10 +0000 2013||RT @PerrynCarroll: A6: #weight gain can occur when quitting smoking. Get advice from a dietitian who specialises in weight management #healthtalk|2.9957554501074125e+17|
1073|||Thu Feb 07 17:48:12 +0000 2013||Q7: What changes, both personal and environmental, would help you to live a more heart-healthy life? #HealthTalk|2.9957530184597094e+17|
1074|||Thu Feb 07 17:47:29 +0000 2013||RT @PerrynCarroll: A6: Chat to your GP re: possible prescriptions you maybe entitled to to help manage cravings #best resource to quite smoking #healthtalk|2.995751217341399e+17|
1075|||Thu Feb 07 17:47:13 +0000 2013||RT @RachelBegunRD: A6: great resources to help you/loved ones #quitsmoking: @AmericanCancer @LungAssociation @theNCI @American_Heart #healthtalk|2.9957505479725875e+17|
1076|||Thu Feb 07 17:45:34 +0000 2013||Which sugar substitute is best? This, and all your questions about sugar, answered! |2.995746374136873e+17|http://bit.ly/NNrtAa
1077|||Thu Feb 07 17:45:28 +0000 2013||RT @RachelBegunRD: A6: #smoking is the MOST preventable cause of premature death in the U.S. #healthtalk|2.9957461616112845e+17|
1078|||Thu Feb 07 17:44:53 +0000 2013||RT @PerrynCarroll: A6: your friends and family whom have already been successful quitting smoking. #best resources #healthtalk|2.99574469423403e+17|
1079|||Thu Feb 07 17:44:50 +0000 2013||RT @RachelBegunRD: A5: volunteer for a cause you love. Nothing better than helping others. Puts life into perspective. #healthtalk|2.9957445267974144e+17|
1080|||Thu Feb 07 17:43:28 +0000 2013||RT @RachelBegunRD: A5: gotta laugh every single day! nothing like a big belly chuckle! #healthtalk|2.995741119680348e+17|
1081|||Thu Feb 07 17:43:13 +0000 2013||RT @PerrynCarroll: A5: start monitoring what is causing your stress. Once u know your triggers, u can start to target the stress better #healthtalk|2.9957404617199206e+17|
1082|||Thu Feb 07 17:42:20 +0000 2013||RT @RachelBegunRD: A5: #stressmanagement can be as easy as calling a friend. Perhaps you and a friend ID each other as destress buddies! #healthtalk|2.9957382471274086e+17|
1083|||Thu Feb 07 17:41:55 +0000 2013||Q6: What are some resources to help quit smoking? #HealthTalk|2.995737225185444e+17|
1084|||Thu Feb 07 17:41:44 +0000 2013||RT @RachelBegunRD: A5: #yoga and #meditation have changed my life. I approach day so much calmer than I used to. #healthtalk|2.995736728621752e+17|
1085|||Thu Feb 07 17:41:36 +0000 2013||RT @JBraddockRD: @EverydayHealth A5: #yoga, leisurely #walk, watching the sun set, #cooking, #hugs #healthtalk|2.995736421011292e+17|
1086|||Thu Feb 07 17:41:29 +0000 2013||RT @PerrynCarroll: A5: A treat is not a treatment for stress! Doesn't solve the stress or your #waist #healthtalk|2.9957361119330304e+17|
1087|||Thu Feb 07 17:41:09 +0000 2013||@auntruby ha! Thank you! So happy we have that added benefit! #HealthTalk|2.995735293414728e+17|
1088|||Thu Feb 07 17:40:37 +0000 2013||RT @Ashley_LizWelch: I like to #meditate before bed to help with stress management. Turn everything off and just listen to myself breathing deeply #HealthTalk|2.995733952328008e+17|
1089|||Thu Feb 07 17:40:12 +0000 2013||RT @GuiltlessPlate: @everydayhealth A5 Doing things you enjoy, whether it's your fav tv show, reading a book, knitting - whatever! #healthtalk|2.9957328995158426e+17|
1090|||Thu Feb 07 17:40:06 +0000 2013||RT @CertifiedFitGk: @EverydayHealth A5: Working out is how I deal with stress. It helps me focus and clear my mind. lite lunch cardio right now #HealthTalk|2.9957326265922765e+17|
1091|||Thu Feb 07 17:38:22 +0000 2013||RT @RachelBegunRD: A5: Stress management soooo impt. one of biggest contributors to #heartdisease and #obesity. Let's get good tips going! #healthtalk|2.995728268165161e+17|
1092|||Thu Feb 07 17:37:49 +0000 2013||Fun! RT @perryncarroll: join a team sport. It's easy 2 talk urself out of doing exercise, but your not gonna let down teammates #healthtalk|2.9957269045549466e+17|
1093|||Thu Feb 07 17:36:36 +0000 2013||Q5: What are recommendations for stress management? #HealthTalk|2.995723840909599e+17|
1094|||Thu Feb 07 17:36:27 +0000 2013||RT @RachelBegunRD: ask reliable source, like doctor or #dietitian. supps not regulated, so can be tricky to find good ones. @JeffManseau #healthtalk|2.995723441653965e+17|
1095|||Thu Feb 07 17:36:16 +0000 2013||RT @JBraddockRD: A4: Realizing that I need to change into workout clothes before leaving the office to come home to make exercise happen easily. #healthtalk|2.99572300305535e+17|
1096|||Thu Feb 07 17:35:28 +0000 2013||RT @PerrynCarroll: A4: walk up escalators! You get to the top faster and it's a free stairmaster. #healthtalk|2.9957209938999296e+17|
1097|||Thu Feb 07 17:35:21 +0000 2013||One of the newer members of our team @CaitlinBerens is chatting w/ us today! So happy she's joining the #HealthTalk family!|2.995720684276531e+17|
1098|||Thu Feb 07 17:34:07 +0000 2013||RT @CaitlinBerens: A4: Walk! Get off the bus a stop early or park farther away. And take the stairs (at least) part-way! @EverydayHealth #HealthTalk|2.995717571096371e+17|
1099|||Thu Feb 07 17:33:47 +0000 2013||Yes! RT @guiltlessplate: If you make exercise a priority or schedule it like a meeting, you're more likely to do it. #healthtalk|2.995716719275172e+17|
1100|||Thu Feb 07 17:33:25 +0000 2013||Love it too!! RT @rachelbegunrd: Great participation so far and great tips!! loving it. #healthtalk|2.995715804916777e+17|
1101|||Thu Feb 07 17:32:42 +0000 2013||RT @RachelBegunRD: A4: teach kids to enjoy moving their bodies from a young age. have to show them through parental example. exercise as family! #healthtalk|2.995714017765663e+17|
1102|||Thu Feb 07 17:32:08 +0000 2013||Great advice! RT @hellawellasweat: Also, opt to take the stairs instead of the elevator! #HealthTalk|2.995712592038093e+17|
1103|||Thu Feb 07 17:31:39 +0000 2013||RT @Ashley_LizWelch: Here are 9 great #heart friendly exercises from @everydayhealth http://bit.ly/11sqm18 #HealthTalk|2.995711351824056e+17|http://bit.ly/11sqm18
1104|||Thu Feb 07 17:31:34 +0000 2013||RT @RachelBegunRD: A4: make it easy to exercise: join gym between work and home; do housework on weekends instead of hiring; do what you love! #healthtalk|2.9957111686168576e+17|
1105|||Thu Feb 07 17:31:29 +0000 2013||Yes! RT @meeshiet: Plan exercise for upcoming week on Sunday. Schedule time on calendar and put clothing/gear out ahead of time! #HealthTalk|2.9957109560917606e+17|
1106|||Thu Feb 07 17:30:21 +0000 2013||Great idea! RT @perryncarroll: A4: make exercise part of your commute journey. Cycling for instance #healthtalk|2.9957081173447475e+17|
1107|||Thu Feb 07 17:29:47 +0000 2013||RT @hellawellasweat: @EverydayHealth Just a simple 30-minute walk will keep your heart strong! #HealthTalk|2.995706658062459e+17|
1108|||Thu Feb 07 17:29:19 +0000 2013||RT @rachelbegunrd: A4: make physical activity part of family routine: tour by foot on vacations; bring frisbee/football to beach #healthtalk|2.995705480805212e+17|
1109|||Thu Feb 07 17:28:53 +0000 2013||Definitely agree! RT @auntruby: A4: Find #support with #friends @EverydayHealth Going to the gym with support makes it #fun #healthtalk|2.995704410167132e+17|
1110|||Thu Feb 07 17:27:21 +0000 2013||RT @RachelBegunRD: A4: even if you get workout in, sitting for 6 hours+ per day is unhealthy. need to get in short bouts of activity throughout day #healthtalk|2.9957005358884454e+17|
1111|||Thu Feb 07 17:26:45 +0000 2013||RT @Ashley_LizWelch: .@everydayhealth has the 10 best (and tastiest) foods for your #heart! http://bit.ly/TPHCsO #HealthTalk|2.99569904330367e+17|http://bit.ly/TPHCsO
1112|||Thu Feb 07 17:26:13 +0000 2013||RT @PerrynCarroll: A3: Heart healthy fats e.g. olive &amp; rapeseed oils r fats at the end of the day &amp; too much can influence your waist. #healthtalk|2.995697696260874e+17|
1113|||Thu Feb 07 17:26:09 +0000 2013||RT @RachelBegunRD: A3: for #hearthealthy meals, add #nuts + #seeds to cereals, yogurt, baked goods; add #avocado to sandwiches, tacos, salads #healthtalk|2.99569753964544e+17|
1114|||Thu Feb 07 17:25:40 +0000 2013||Q4: The cardiovascular benefits of exercise are proven.  What are some easy ways to ensure daily exercise? #HealthTalk|2.9956963239684506e+17|
1115|||Thu Feb 07 17:24:11 +0000 2013||RT @PerrynCarroll: A3: If you have tried 2 lose #weight several times &amp; have failed to keep it off: Get help from experts, not internet searches. #healthtalk|2.9956925847885414e+17|
1116|||Thu Feb 07 17:21:46 +0000 2013||RT @RachelBegunRD: A3: food substitutions impt: use Greek yogurt in dips; apple sauce in lieu of fat in baked goods; mushrooms for meaty flavor #healthtalk|2.99568650569003e+17|
1117|||Thu Feb 07 17:19:16 +0000 2013||RT @RachelBegunRD: A3: making #hearthealthy eating easier is impt. #RDtip: incorporate fruits/veggies into fave recipes. Don't have to eat plain! #healthtalk|2.995680194562785e+17|
1118|||Thu Feb 07 17:17:30 +0000 2013||@glutenaway So glad you're joining us! :) #HealthTalk|2.9956757521657856e+17|
1119|||Thu Feb 07 17:17:14 +0000 2013||RT @GlutenAway: A lot of heart conditions run in my family, so this topic is something I should definitely learn more about while I'm young! #healthtalk|2.995675109640151e+17|
1120|||Thu Feb 07 17:16:58 +0000 2013||Q3: What are nutrition recommendations for heart-healthy eating? How can we make it easier to follow these recommendations? #HealthTalk|2.995674400089784e+17|
1121|||Thu Feb 07 17:15:39 +0000 2013||"Life With Multiple Sclerosis: Finally! A Study of a ""Generic"" MS Med "|2.995671098249994e+17|http://bit.ly/VIM5Nj
1122|||Thu Feb 07 17:15:29 +0000 2013||RT @AuntRuby: I would bet #diet changes your chances of anything bad especially #heartdisease @EverydayHealth #healthtalk|2.995670694799688e+17|
1123|||Thu Feb 07 17:15:14 +0000 2013||RT @RachelBegunRD: A2: can improve risk for #heartdisease through: nutrition, physical activity, weight mgmt, stress mgmt, quitting smoking!! #healthtalk|2.995670073078047e+17|
1124|||Thu Feb 07 17:11:22 +0000 2013||RT @RachelBegunRD: A1: has your father started changing any lifestyle factors: nutrition, physical activity, stress mgmt? @hibaarnous #healthtalk|2.995660338559959e+17|
1125|||Thu Feb 07 17:11:09 +0000 2013||A Little Juice to the Brain Eases #Depression |2.995659781346591e+17|http://bit.ly/YGUD6Z
1126|||Thu Feb 07 17:10:56 +0000 2013||Q2: #Heart disease affects many people but risk factors can be improved through lifestyle changes. Can you guess what they are? #HealthTalk|2.995659250725192e+17|
1127|||Thu Feb 07 17:10:49 +0000 2013||at Do You Know About #RLS? Take the quiz to find out! |2.995658944834601e+17|http://bit.ly/YWAhud
1128|||Thu Feb 07 17:10:03 +0000 2013||RT @RachelBegunRD: A1 Fact: high blood pressure, LDL cholesterol and smoking are key risk factors for #heartdisease. so are #diabetes #obesity #healthtalk|2.995656996831969e+17|
1129|||Thu Feb 07 17:08:57 +0000 2013||RT @RachelBegunRD: when you find enjoyment in food and exercise, the discipline part gets easier :-) @FloYEdmondson #healthtalk|2.9956542267457536e+17|
1130|||Thu Feb 07 17:08:34 +0000 2013||RT @FloYEdmondson: #HealthTalk takes discipline to do anything healthy, eating right, excercising..much easier bein a slug.|2.995653270696264e+17|
1131|||Thu Feb 07 17:08:17 +0000 2013||RT @RachelBegunRD: A1 Fact: coronary heart disease costs U.S. $108 billion each year in health care services, meds and lost productivity. #healthtalk|2.9956525793071104e+17|
1132|||Thu Feb 07 17:07:22 +0000 2013||RT @RachelBegunRD: A1 Fact: Heart disease is THE leading cause of death for both men AND women. It is responsible for 1 in 4 deaths in America #healthtalk|2.9956502473999155e+17|
1133|||Thu Feb 07 17:06:51 +0000 2013||@guiltlessplate thanks for joining today's chat! #HealthTalk|2.995648956015862e+17|
1134|||Thu Feb 07 17:05:53 +0000 2013||Q1: Who here knows someone affected by heart disease? Let's share some facts on Americans and heart disease. #HealthTalk|2.995646511071928e+17|
1135|||Thu Feb 07 17:05:13 +0000 2013||And of course remember to include the hashtah #HealthTalk! Let's get started!|2.995644828610806e+17|
1136|||Thu Feb 07 17:04:14 +0000 2013||Just a reminder to answer questions with A1, A2, etc as they correspond to questions labeled Q1, Q2, etc. #HealthTalk|2.9956423569074586e+17|
1137|||Thu Feb 07 17:03:52 +0000 2013||Wow! Welcome! RT @hibaarnous: I am from Syria #HealthTalk|2.995641444227072e+17|
1138|||Thu Feb 07 17:03:38 +0000 2013||Welcome! RT @auntruby: #chicago @EverydayHealth Thanks for another #healthtalk|2.995640873927598e+17|
1139|||Thu Feb 07 17:03:23 +0000 2013||This is @Ashley_LizWelch tweeting from the EH Handle. SO excited for today's chat! #HealthTalk|2.995640249773015e+17|
1140|||Thu Feb 07 17:02:25 +0000 2013||RT @RachelBegunRD: welcome everyone to today's #healthtalk on #hearthealthyliving #healthtalk|2.9956378218581606e+17|
1141|||Thu Feb 07 17:01:59 +0000 2013||Introduce yourselves! Where's everyone from? #HealthTalk|2.995636704327967e+17|
1142|||Thu Feb 07 17:01:10 +0000 2013||We're joined today by @RachelBegunRD who will be answering your questions! http://rachelbegun.com/blog #HealthTalk|2.9956346709713306e+17|http://rachelbegun.com/blog
1143|||Thu Feb 07 17:00:35 +0000 2013||Hello everyone and welcome to this #HealthTalk on #heart healthy living in honor of #HeartHealthMonth!|2.9956331921434624e+17|
1144|||Thu Feb 07 16:56:21 +0000 2013||#Heart-Healthy chat in 5 mins! @RachelBegunRD will answer your questions! Follow #HealthTalk to participate!|2.9956225483003904e+17|
1145|||Thu Feb 07 16:45:32 +0000 2013||9 foods to help relieve nausea |2.995595312209633e+17|http://bit.ly/AaahpE
1146|||Thu Feb 07 16:24:05 +0000 2013||Join us for a live chat at 12 pm ET in honor of #HeartMonth! @RachaelBegunRD will answer your heart-healthy living q's! Follow #HealthTalk|2.9955413287489536e+17|
1147|||Thu Feb 07 16:15:32 +0000 2013||New study: Doctors aren't identifying the signs of alcoholism: |2.995519813521244e+17|http://bit.ly/ZTrxAo
1148|||Thu Feb 07 16:00:05 +0000 2013||Prevent a repeat #stroke by walking 6,000 steps a day: http://bit.ly/YWiAuY by @jaimiedalessio #pedometer #infographic|2.995480941634683e+17|http://bit.ly/YWiAuY
1149|||Thu Feb 07 15:49:05 +0000 2013||RT @eatsmartbd: Ready to feel the love on #ValentinesDay? Join our chat 2/14 -1PM ET to talk abt the food/love connection http://bit.ly/14ETdNq #Healthtalk|2.9954532398925005e+17|http://bit.ly/14ETdNq
1150|||Thu Feb 07 15:45:34 +0000 2013||10 ways to cut 100 calories -- just like that! |2.995444384877814e+17|http://bit.ly/zrxNws
1151|||Thu Feb 07 15:35:26 +0000 2013||RT @Ashley_LizWelch: Chatting w/ @RachelBegunRD &amp; @EverydayHealth @ 12 pm ET for #HeartHealthMonth! Follow #HealthTalk to join the conversation.|2.995418914295767e+17|
1152|||Thu Feb 07 15:22:09 +0000 2013||Join us for a #HealthTalk TODAY @ 12 pm ET in honor of #HeartMonth! @RachelBegunRD will be answering your questions on heart-healthy living|2.995385452432056e+17|
1153|||Thu Feb 07 15:15:37 +0000 2013||6 types of #pain you shouldn't ignore: |2.9953690191489434e+17|http://bit.ly/HIM5WE
1154|||Thu Feb 07 14:45:28 +0000 2013||6 ways to be a healthier and smarter cook: |2.995293148132311e+17|http://trib.al/jSPlWL
1155|||Thu Feb 07 14:15:51 +0000 2013||Why many people don't realize they have #bipolar disorder: |2.995218608975012e+17|http://bit.ly/GJV4a0
1156|||Thu Feb 07 14:11:41 +0000 2013||RT @RachelBegunRD: Feb is #HeartMonth. Join us 4 a #HealthTalk today 12noon EST to talk: Heart Healthy Living Made Easy Everyday Health |2.995208139866153e+17|http://fb.me/2c7Jc34T8
1157|||Thu Feb 07 13:45:25 +0000 2013||13 sneaky ways to cut calories: |2.9951420477855334e+17|http://bit.ly/Sv0Ptv
1158|||Thu Feb 07 13:15:32 +0000 2013||"Ladies, which one of these types"" of guy are you #StronglyAttractedTo? http://bit.ly/zKc8zY"""|2.995066816987341e+17|http://bit.ly/zKc8zY
1159|||Thu Feb 07 12:45:22 +0000 2013||Is diet soda causing you to GAIN weight? |2.99499090201428e+17|http://trib.al/0mXy9s
1160|||Thu Feb 07 12:20:15 +0000 2013||Feb is #HeartMonth! Join us for a #HealthTalk TODAY at noon EST: Heart Healthy Living Made Easy. Follow #HealthTalk to participate.|2.99492771188863e+17|
1161|||Thu Feb 07 12:15:23 +0000 2013||30-minute recipes for every night of the week: |2.994915444807475e+17|http://trib.al/WcEPlu
1162|||Thu Feb 07 11:45:22 +0000 2013||Who knew there was sugar in that? 10 surprising foods that are sweeter than you thought: |2.994839913613435e+17|http://trib.al/7sLM9r
1163|||Thu Feb 07 11:15:48 +0000 2013||Binge drinking is a problem among women and girls in the U.S., according to a new report. |2.9947655081283994e+17|http://bit.ly/U4HEdQ
1164|||Thu Feb 07 10:45:24 +0000 2013||10 foods that boost your skin AND slim your waistline: |2.9946889882947174e+17|http://trib.al/iAMnYp
1165|||Thu Feb 07 10:15:20 +0000 2013||#FastFood Tied to Asthma, Eczema, and Hay Fever in Kids |2.9946133600024576e+17|http://bit.ly/UlfGut
1166|||Thu Feb 07 09:45:20 +0000 2013||10 cholesterol calorie bombs you may want to steer clear of: |2.994537837741998e+17|http://bit.ly/GGDoxO
1167|||Thu Feb 07 09:15:20 +0000 2013||237 reasons to have sex this weekend: |2.994462347987722e+17|http://trib.al/fBsIsm
1168|||Thu Feb 07 08:45:18 +0000 2013||How do you make sure you're not gaining weight? Readers share their top tips: |2.994386767132877e+17|http://trib.al/32V8zp
