|author|content|date|tags|title|tweetid|url
636|||Sat Sep 06 02:07:06 +0000 2014|[]|Los Angeles residential developments are pumping up gym amenities |5.080738765221642e+17|http://lat.ms/1rhdl1n
637|||Sat Sep 06 01:01:06 +0000 2014|[]|A spouse with ADHD can put stress on a marriage |5.0805726686858854e+17|http://lat.ms/1qmKTPI
638|||Sat Sep 06 00:35:41 +0000 2014|[]|ight muscles? Roll out those kinks and knots |5.080508726521569e+17|http://lat.ms/1rgTgbn
639|||Sat Sep 06 00:08:46 +0000 2014|[]|Bill Maher banishes junk food, pumps basketballs and iron |5.0804409927899546e+17|http://lat.ms/1rgNzu4
640|||Fri Sep 05 23:37:08 +0000 2014|[]|Four pool moves that can be cool summer exercises |5.0803613460189594e+17|http://lat.ms/1rgGnyj
641|||Fri Sep 05 19:05:23 +0000 2014|[]|Good news, women! Your bra is NOT giving you cancer! |5.079677500910797e+17|http://lat.ms/1u6S3sh
642|||Fri Sep 05 16:31:02 +0000 2014|[]|incere thanks to researchers @HutchinsonCtr for debunking the myth that bras cause breast cancer! @AACR |5.0792890397413786e+17|http://lat.ms/1u6S3sh
643|||Thu Sep 04 22:05:28 +0000 2014|[]|ealth experts celebrate the fact that obesity rates rose in ONLY six states in 2013. |5.0765068027509555e+17|http://lat.ms/1qrGY3H
644|||Thu Sep 04 20:23:59 +0000 2014|[]|Congratulations America! You may be turning the corner on obesity. @RWJF_PubHealth @HealthyAmerica1 |5.0762514043622605e+17|http://lat.ms/1qrGY3H
645|||Thu Sep 04 00:43:58 +0000 2014|[]|elanoma is an occupational health risk for pilots, others who work 40,000 feet above sea level. |5.073281805844562e+17|http://lat.ms/1qz5UoM
646|||Wed Sep 03 21:50:09 +0000 2014|[]|When less is more: Mastectomies to treat early-stage breast cancers. via @JAMA_current |5.0728443671166976e+17|http://lat.ms/1lA9kZl
647|||Wed Sep 03 20:39:11 +0000 2014|[]|Too many breast cancer patients sacrifice too many healthy breasts for too little benefit, via @JAMA_current |5.072665765557248e+17|http://lat.ms/1lA9kZl
648|||Wed Sep 03 16:15:39 +0000 2014|[]|frica needs Ebola drugs NOW. But it'll take 4-6 months to make enough ZMapp to run safety tests in people. |5.072002574036787e+17|http://lat.ms/1nwCtAr
649|||Wed Sep 03 02:14:01 +0000 2014|[]|Atkins, Schmatkins. Whatever diet works for you is a diet that works. @JAMA_current via @aminawrite |5.069884535157678e+17|http://lat.ms/1pn6x0I
650|||Sun Aug 31 22:00:46 +0000 2014|[]|Insects and algae in makeup? Yes, and many more common ingredients |5.0619994442512794e+17|http://lat.ms/1qOrenB
651|||Sat Aug 30 02:46:06 +0000 2014|['#science', '#medicine']|T @aminawrite: This little boy was born deaf. Watch him hear disco music for the first time: http://lat.ms/1pRGFzk science medicine |5.05546976373375e+17|http://lat.ms/1pRGFzk
652|||Sat Aug 30 01:55:04 +0000 2014|[]|ZMapp goes 18-for-18 in treating monkeys with Ebola. Control group goes 0-for-3. Study in @Nature |5.0553413569245594e+17|http://lat.ms/1qOwB6g
653|||Sat Aug 30 01:05:09 +0000 2014|[]|Eight commonplace ingredients in makeup that you may not know about |5.0552157156673946e+17|http://lat.ms/1qOrenB
654|||Fri Aug 29 23:27:15 +0000 2014|[]|This trial in monkeys is the strongest evidence yet that ZMapp helps Ebola victims, even after they are very sick. |5.054969355084841e+17|http://lat.ms/1qOwB6g
655|||Fri Aug 29 21:48:35 +0000 2014|[]|rdinary makeup ingredients with an element of surprise |5.054721035590861e+17|http://lat.ms/1pRHYOu
656|||Fri Aug 29 20:57:06 +0000 2014|[]|Striking the right balance at work |5.054591475343688e+17|http://lat.ms/1u6zYIO
657|||Fri Aug 29 19:40:13 +0000 2014|[]|Latest designs in bike world spotlight safer, more comfortable ride |5.054397992477778e+17|http://lat.ms/1u6f2BP
658|||Fri Aug 29 18:40:10 +0000 2014|['#science', '#brain']|RT @aminawrite: Using blue light, scientists turn bad memories into good ones in mice: http://lat.ms/1qMq3sA science brain|5.054246857192448e+17|http://lat.ms/1qMq3sA
659|||Thu Aug 28 23:03:47 +0000 2014|['#ebola']|RT @skgire: For my non-science friends. @latimeshealth does a great job reporting our @sciencemagazine report on ebola|5.051286422599967e+17|
660|||Thu Aug 28 10:57:09 +0000 2014|[]|Program helps rally South L.A. women to health |5.0494577857438106e+17|http://lat.ms/1pL3owG
661|||Wed Aug 27 22:05:03 +0000 2014|[]|Many animals that suffer from contagious yawning. Here's what that says about the biological roots of empathy: |5.0475147393970995e+17|http://lat.ms/1opO2Zp
662|||Tue Aug 26 22:52:56 +0000 2014|[]|RT @aminawrite: E-cigarette use among 6th-to-12th graders tripled between 2011 and 2013 alone, CDC researchers find: |5.044011338093281e+17|http://lat.ms/1ssKVTS
663|||Tue Aug 26 22:16:38 +0000 2014|[]|Scientists find another benefit to weight-loss surgery: It seems to make your brain work better. |5.043919996558008e+17|http://lat.ms/1q2OamI
664|||Tue Aug 26 21:52:54 +0000 2014|[]|Could broadening medical marijuana be the answer to the epidemic of deadly opioid ODs? Maybe. |5.0438602708015104e+17|http://lat.ms/1laAOVl
665|||Tue Aug 26 18:59:50 +0000 2014|[]|Is medical marijuana a way to prevent fatal overdoses of pain meds? Study in @JAMAInternalMed looks promising |5.043424743291781e+17|http://lat.ms/1mNVhdY
666|||Mon Aug 25 22:01:39 +0000 2014|[]|More than three-quarters of overweight kids were judged by their parents to be just fine, study says |5.0402584068305715e+17|http://lat.ms/1BWnLfk
667|||Mon Aug 25 21:41:36 +0000 2014|[]|Is childhood obesity relative? Study finds it's harder for parents to recognize when their kids need to slim down. |5.040207949101875e+17|http://lat.ms/1BWnLfk
668|||Mon Aug 25 21:30:32 +0000 2014|[]|Doctors urge middle &amp; high schools to start later in the morning, for the sake of teen health. Here's why: |5.040180118972211e+17|http://lat.ms/1wtrila
669|||Sun Aug 24 01:01:15 +0000 2014|[]|Watching the 2022 World Cup in Doha, Qatar, in the summer could be hazardous to your health, study says |5.033462638748918e+17|http://lat.ms/1BPLr53
670|||Sat Aug 23 01:33:34 +0000 2014|[]|Homework for parents as school starts |5.029920079128863e+17|http://lat.ms/1tBoY62
671|||Sat Aug 23 01:04:34 +0000 2014|[]| SRF World Convocation, meditation and solidarity come into focus |5.0298470865791795e+17|http://lat.ms/1tBjvfA
672|||Sat Aug 23 00:31:05 +0000 2014|[]|Paramahansa Yogananda's steps on a path to a happy life |5.029762826870702e+17|http://lat.ms/1pnNokh
673|||Fri Aug 22 22:33:10 +0000 2014|[]|How Lou Ferrigno stays Hulk-ripped at 62 |5.029466076255519e+17|http://lat.ms/1pnskKI
674|||Fri Aug 22 22:09:35 +0000 2014|[]|Tension Releasing Exercises shake loose 'therapeutic tremors' |5.029406725260124e+17|http://lat.ms/1tAN68P
675|||Thu Aug 21 21:11:08 +0000 2014|[]|"Two Liberians who received experimental Ebola drug have shown ""marked improvement,"" WHO says "|5.0256357545896346e+17|http://lat.ms/1q3dQhQ
676|||Thu Aug 21 00:03:00 +0000 2014|[]|U.S. teen birth rate hits historic low; @CDCgov researchers credit increased contraception use &amp; abstinence: |5.022444398559969e+17|http://lat.ms/1qrtQHF
677|||Wed Aug 20 19:20:56 +0000 2014|[]|Experimental drug for Marburg virus works great in monkey tests and may lead the way to an Ebola drug. |5.021734564240097e+17|http://lat.ms/1sVdzB6
678|||Wed Aug 20 19:15:37 +0000 2014|[]|Reason to avoid casual sex? The more sexual partners you've had, the lower your odds of a satisfying marriage. |5.0217211905336934e+17|http://lat.ms/1odMy4l
679|||Wed Aug 20 16:39:17 +0000 2014|[]|Marriage advice from research psychologists: Invite lots of people to your wedding. Here's why: |5.0213277670834176e+17|http://lat.ms/1z1mGP3
680|||Tue Aug 19 22:00:51 +0000 2014|[]|Anti-smoking program from @MassGeneral boosted quitting rate 70%, could cost less than $1,000 per quitter |5.018513141467873e+17|http://lat.ms/1tjlc24
681|||Tue Aug 19 21:36:26 +0000 2014|[]|Hospital counselors used free medication, phone calls to boost smokers' odds of quitting by 70% via @JAMA_current |5.018451657836462e+17|http://lat.ms/1tjlc24
682|||Tue Aug 19 01:10:07 +0000 2014|[]|Missionaries stricken with Ebola virus deserved special treatment and access to experimental drug, expert says |5.015365538068603e+17|http://lat.ms/1pWXlE1
683|||Tue Aug 19 00:32:20 +0000 2014|[]|U.S. to accelerate clinical trials for experimental Ebola vaccine http://lat.ms/XvzXnC Start date moved up to early September|5.015270483983319e+17|http://lat.ms/XvzXnC
684|||Mon Aug 18 22:00:30 +0000 2014|[]|You can't trust your drug dealer, researcher warns |5.0148883634231706e+17|http://lat.ms/1v8Uhq2
685|||Mon Aug 18 19:10:24 +0000 2014|[]|Emergency physicians are bracing for a rash of overdoses of a new street drug called acetyl fentanyl |5.014460303666217e+17|http://lat.ms/1v8Uhq2
686|||Mon Aug 18 17:30:41 +0000 2014|[]|Sentinel chickens form a simple and efficient front line of defense against West Nile disease |5.014209369992192e+17|http://lat.ms/1oK41qT
687|||Mon Aug 18 04:13:35 +0000 2014|[]|This is pretty cool: Injected bacteria eradicated tumors in pet dogs and shrunk it in a single human, says a new study. Clinical trials...|5.012203392514253e+17|
688|||Sun Aug 17 17:05:16 +0000 2014|['#LATfi']|Health tip: When doing side crunches, remember: Abs should be doing the work, so don't crane your neck http://lat.ms/1yGh6kR LATfi|5.010521493471232e+17|http://lat.ms/1yGh6kR
689|||Sat Aug 16 21:45:20 +0000 2014|[]|njected bacteria eradicated tumors in some dogs and shrank a tumor in a human. Clinical trials are next |5.007602459339694e+17|http://lat.ms/1t5I4mo
690|||Sat Aug 16 01:05:04 +0000 2014|[]|"FDA is being pressured to define ""natural,"" and the agency has been petitioned to ban its use on food labels "|5.0044812226360115e+17|http://lat.ms/1t3CyAB
691|||Fri Aug 15 22:44:43 +0000 2014|[]|Food buyers lean toward 'natural,' a claim that's hard to define |5.004127983214551e+17|http://lat.ms/1t4QsRp
692|||Fri Aug 15 22:36:17 +0000 2014|[]|Choices abound when buying eggs |5.0041067708576154e+17|http://lat.ms/1t4OSPf
693|||Fri Aug 15 22:16:14 +0000 2014|[]|'Get Up!' or lose hours of your life every day, scientist says |5.004056333806551e+17|http://lat.ms/1t4L4O1
694|||Fri Aug 15 22:09:40 +0000 2014|[]|e're all in the clean-plate club, researchers conclude |5.0040398090039296e+17|http://lat.ms/1oWTxDN
695|||Fri Aug 15 20:52:33 +0000 2014|[]|The death of Robin Williams has focused new attention on Parkinson's disease |5.0038457222878e+17|http://lat.ms/VsGLR6
696|||Fri Aug 15 20:47:19 +0000 2014|[]|Surfer Bethany Hamilton aims to motivate girls with 'Body and Soul' |5.0038325692401664e+17|http://lat.ms/1oWG3HX
697|||Fri Aug 15 20:22:08 +0000 2014|[]|Side crunches can make love handles vanish, if done properly |5.003769195697439e+17|http://lat.ms/1oWC6mI
698|||Fri Aug 15 01:28:03 +0000 2014|[]|Robin Williams had Parkinson's disease, his wife said today. Depression can be a symptom of Parkinson's, experts say |5.000915157720842e+17|http://lat.ms/Xl0Nz1
699|||Thu Aug 14 18:30:40 +0000 2014|[]|Robin Williams had heart disease and depression. It's no coincidence, and more common than you might guess. Scientists are exploring...|4.999864795534459e+17|
700|||Thu Aug 14 17:52:32 +0000 2014|[]| new sleep aid, Belsomra, suppresses the action of the brain's arousal system, a novel approach |4.9997688369473126e+17|http://ow.ly/AkENf
701|||Thu Aug 14 15:55:34 +0000 2014|[]|Fewer teens, blacks and Latinas are giving birth outside marriage, but more women over 35 are doing so |4.999474471675003e+17|http://lat.ms/1uuBHuI
702|||Thu Aug 14 00:55:04 +0000 2014|[]|FDA approves Belsomra, the first in a new class of sleep drugs |4.997208271565742e+17|http://lat.ms/1BfiZt9
703|||Wed Aug 13 23:27:42 +0000 2014|[]|Excessive sodium consumption causes some 1.65 million deaths by heart disease and strokes yearly, study says |4.99698840732459e+17|http://lat.ms/1ra27Se
704|||Wed Aug 13 01:55:05 +0000 2014|[]|"Manufacturer of experimental Ebola virus drug ZMapp says the supply is ""exhausted"" "|4.99373543197782e+17|http://lat.ms/1l0SkeU
705|||Wed Aug 13 00:45:12 +0000 2014|[]|ood news: Regular exercise quickly cuts breast cancer risk. Bad news: Benefit quickly ends when you stop |4.993559554199675e+17|http://lat.ms/1ukGKOy
706|||Tue Aug 12 21:55:10 +0000 2014|[]|For women past childbearing age, a modest amount of exercise drives down breast cancer risk |4.993131687040942e+17|http://lat.ms/1ukGKOy
707|||Tue Aug 12 19:15:26 +0000 2014|[]|WHO says the use of experimental, nonapproved drugs to fight Ebola is ethical |4.992729688168448e+17|http://lat.ms/1q6wC5b
708|||Tue Aug 12 16:20:39 +0000 2014|[]|In the wake of Robin Williams's death, a brief guide to suicide prevention resources |4.992289835702272e+17|http://lat.ms/Vg1pUJ
709|||Tue Aug 12 16:05:18 +0000 2014|[]|Europe records its first Ebola death |4.9922511908952474e+17|http://lat.ms/Y0pXmq
710|||Tue Aug 12 15:55:10 +0000 2014|[]|Some people are more vulnerable than others to PTSD. The same is true for rats, researchers say |4.99222569653121e+17|http://lat.ms/1sQ1qvK
711|||Mon Aug 11 21:50:24 +0000 2014|[]|Tips for keeping medication costs down |4.989495814269215e+17|http://lat.ms/1r5Pqrt
712|||Sun Aug 10 21:09:30 +0000 2014|[]|RT @AllFoodFacts: The dye that is used in stamping the grade on meat is actually edible. It's the dye from grape skins.|4.985768977403945e+17|
713|||Sun Aug 10 21:09:25 +0000 2014|[]|RT @AliceShort3: In case you missed it: No cameras, no mirrors, lots of sweat at Unbreakable Performance Center |4.98576876248789e+17|http://fw.to/Ey4F7xF
714|||Sun Aug 10 21:09:17 +0000 2014|[]|RT @AliceShort3: Cute, isn't he? How is it possible his photo shouldn't be posted in an obstetrician's office? |4.985768425811108e+17|http://nyti.ms/1q3EBjt
715|||Sat Aug 09 02:30:05 +0000 2014|[]|Forty years after the end of the Vietnam War, 11% of veterans continue to suffer from PTSD, according to new research |4.979328011369185e+17|http://lat.ms/X783hB
716|||Fri Aug 08 21:32:41 +0000 2014|[]|Unbreakable Performance caters to pros, but 'civilians' are welcome |4.9785795553069466e+17|http://lat.ms/1su86NT
717|||Fri Aug 08 21:07:36 +0000 2014|[]|An intense climb at Sirens &amp; Titans in Westwood |4.978516445921567e+17|http://lat.ms/1su1KhC
718|||Fri Aug 08 20:07:07 +0000 2014|[]|For hiking, an easier camera bag, a faster water filter and more |4.978364244359987e+17|http://lat.ms/1oqSsne
719|||Fri Aug 08 04:05:06 +0000 2014|[]|Genomes of some cancer tumors may tell doctors more about how to treat them than where they are in the body |4.9759432501520794e+17|http://lat.ms/V65s5K
720|||Fri Aug 08 02:09:48 +0000 2014|[]|A top federal health official downplays hopes that new drugs to combat the Ebola virus are imminent |4.975653091137454e+17|http://lat.ms/1zYRkLj
721|||Fri Aug 08 01:10:19 +0000 2014|[]|A campaign to promote organ donations among Latinos may be paying off, study suggests |4.975503396218102e+17|http://lat.ms/1pZVk7f
722|||Thu Aug 07 22:10:11 +0000 2014|[]|Only 1 in 3 long-term cancer survivors who used to smoke has quit. Study in @AACR journal Cancer Epidemiology ... |4.9750500743734886e+17|http://lat.ms/1u2R0uu
723|||Thu Aug 07 21:22:26 +0000 2014|[]|Smokers, what would make you quit? A cancer diagnosis? Not necessary, new study from @AmericanCancer finds: |4.974929903579464e+17|http://lat.ms/1u2R0uu
724|||Thu Aug 07 01:19:24 +0000 2014|[]|DA uses emergency authority to authorize use of an unapproved Ebola virus test  http://lat.ms/1sepFFe Vaccine will likely take until 2015|4.97190237270188e+17|http://lat.ms/1sepFFe
725|||Wed Aug 06 17:45:35 +0000 2014|[]|Three leading Ebola experts call for releasing experimental drug to Africans |4.970760299542282e+17|http://lat.ms/1pCkUli
726|||Wed Aug 06 15:50:45 +0000 2014|['#ebola']|Maybe it wasn't such a good idea to give 2 Americans an experimental ebola treatment, medical experts say |4.9704712945903206e+17|http://lat.ms/1sueK91
727|||Wed Aug 06 15:05:29 +0000 2014|['#Ebola', '#ZMapp']|What's wrong with giving two Americans with Ebola the untested ZMapp drug? Plenty, @ArthurCaplan says |4.970357397719941e+17|http://lat.ms/1sueK91
728|||Wed Aug 06 06:35:37 +0000 2014|[]|Is an experimental Ebola drug helping Kent Brantly and Nancy Writebol? There's probably no way to ever know |4.969074272003768e+17|http://lat.ms/1sueK91
729|||Tue Aug 05 22:25:56 +0000 2014||A lovely solution. http://lat.ms/1oaeyvh Do you eat these already?|4.967841952018227e+17|http://lat.ms/1oaeyvh
730|||Tue Aug 05 16:15:24 +0000 2014||Accounts of #ebola treatment miracle on @CNN sound doubtful to Dr. Thomas Geisbert @UTMB_Health |4.96690946566656e+17|http://lat.ms/UXJdyL
731|||Tue Aug 05 02:36:37 +0000 2014||Dr. Anthony Fauci @NIAIDNews has some serious doubts about @drsanjaygupta's #ebola reports on @CNN |4.9648489396332544e+17|http://lat.ms/UXJdyL
732|||Tue Aug 05 02:00:13 +0000 2014||Lose your neighborhood emergency room and you're more likely to lose your life, at least in California. |4.964757338211164e+17|http://lat.ms/1kACeZ3
733|||Tue Aug 05 01:05:12 +0000 2014||Study in @Health_Affairs documents cost (in lives lost) of ER closures in California. |4.9646188813880525e+17|http://lat.ms/1kACeZ3
734|||Tue Aug 05 00:30:04 +0000 2014||T @LATerynbrown: Low income diabetic patients more likely to lose a limb than their wealthier peers @UCLAHealth |4.964530478587658e+17|http://lat.ms/1kAUNME
735|||Tue Aug 05 00:15:02 +0000 2014||Experimental serum given to Christian aid workers infected with Ebola was manufactured using plants |4.964492647895163e+17|http://lat.ms/1zP5C0X
736|||Mon Aug 04 23:39:54 +0000 2014||Diabetics in poor areas are 10 times more likely to lose a limb than those in rich areas http://lat.ms/1tPL3RG http://pbs.twimg.com/media/BuO17svCcAEcczz.png|4.964404218079478e+17|http://lat.ms/1tPL3RG
737|||Mon Aug 04 21:45:48 +0000 2014||Some patients pay with their lives when a hospital emergency room closes in their neighborhood |4.964117087985582e+17|http://lat.ms/1tPoWdV
738|||Mon Aug 04 18:46:35 +0000 2014||Summer skin care: Could be the season of the itch |4.963666064154378e+17|http://lat.ms/1s64ly4
739|||Mon Aug 04 18:46:34 +0000 2014||Skin needs moisturizer in the summer too |4.9636660287963955e+17|http://lat.ms/1o7q2Pg
740|||Sun Aug 03 21:00:21 +0000 2014||New gluten-free label rules are a victory for those living with gluten disorders http://lat.ms/1u7L2FU ~ @mmacvean|4.960378802054349e+17|http://lat.ms/1u7L2FU
741|||Sun Aug 03 02:53:35 +0000 2014||RT @lauraelizdavis: Yoga, a full workday AND 10,000 steps -- this is a first for me. #LATfit |4.957643853534536e+17|http://instagram.com/p/rJTXMenrKG/
742|||Wed Jul 30 22:01:35 +0000 2014||"If you're a worm, don't date outside your species. Otherwise you'll fall prey to ""killer sperm."" @PLOSBiology "|4.946037408263127e+17|http://lat.ms/1u0zpQZ
743|||Wed Jul 30 19:05:28 +0000 2014||There IS something more rare than being killed by lightning, @CDCgov says. It's dying in a ___. (click to find out) |4.945594171245281e+17|http://lat.ms/XfIECb
744|||Wed Jul 30 18:18:42 +0000 2014||Only 5 daily servings of fruits and vegetables are needed to help you live longer. Beyond that, more isn't better |4.945476482095104e+17|http://lat.ms/1oLWtCH
745|||Wed Jul 30 17:19:59 +0000 2014||xtremely cold weather kills twice as many Americans as extremely hot weather, @CDCgov data show. |4.945328729511895e+17|http://lat.ms/XfIECb
746|||Tue Jul 29 18:53:20 +0000 2014||RT @latimes: Walking up several times a night can be as debilitating as getting just four hours of sleep a night, a study finds:|4.9419397554099405e+17|
747|||Tue Jul 29 18:35:08 +0000 2014||Think 5 minutes of exercise isn't enough to make a difference? Think again: |4.9418939553756365e+17|http://lat.ms/1s1Nz44
748|||Tue Jul 29 03:30:10 +0000 2014||If you can run for 5 minutes a day, you may add years to your life |4.939616531350815e+17|http://lat.ms/1kk1xOZ
749|||Tue Jul 29 02:30:23 +0000 2014||"Weight-loss research zeroes in on a ""stop eating"" switch inside the brain "|4.9394660918127e+17|http://lat.ms/1ryeFyD
750|||Tue Jul 29 01:10:15 +0000 2014||The sanitary benefits of fist-bumping over hand-shaking are well-studied in the medical literature. Who knew? |4.9392644245632205e+17|http://lat.ms/1uALikQ
751|||Mon Jul 28 22:05:06 +0000 2014||Warning: Shaking hands with your doctor can be hazardous to your health. |4.938798485539717e+17|http://lat.ms/1uALikQ
752|||Mon Jul 28 20:49:28 +0000 2014||The latest health advice: Do NOT shake hands with your doctor. Try a fist bump or high five instead: |4.9386081631655526e+17|http://lat.ms/1uALikQ
753|||Fri Jul 25 18:45:21 +0000 2014||Low blood cell counts in wild monkeys near Fukushima may be a sign that their immune systems are compromised |4.927424177588265e+17|http://lat.ms/1pPllHA
754|||Fri Jul 25 16:01:02 +0000 2014||What do folks in the US, Canada, France, Taiwan and South Korea have in common? They're in the Clean Plate Club. |4.9270106420730266e+17|http://lat.ms/1rBg1KM
755|||Fri Jul 25 04:35:40 +0000 2014||"Are you gonna eat that? If you put it on your own plate, chances are overwhelming that the answer is ""Yes"" "|4.9252858694416384e+17|http://lat.ms/1rBg1KM
756|||Fri Jul 25 04:10:13 +0000 2014||If you put it on your plate, it’s going into your stomach: |4.925221806565294e+17|http://lat.ms/WGsn9o
757|||Fri Jul 25 01:30:09 +0000 2014||en we serve ourselves food, we eat pretty much everything on our plates, study shows |4.924819003220951e+17|http://lat.ms/WGsn9o
758|||Thu Jul 24 22:05:05 +0000 2014||"In America, 76% of overweight kids and 42% of obese kids think their weight is ""about right."" @CDCgov "|4.924302939202683e+17|http://lat.ms/WGeo3o
759|||Thu Jul 24 20:18:50 +0000 2014||Body size misperception is rampant among US kids &amp; teens, @CDCgov report says: |4.9240355264477184e+17|http://lat.ms/WGeo3o
760|||Thu Jul 24 19:15:20 +0000 2014||Pradaxa can be safer for patients, but telling them how would undermind the marketing pitch. via @BMJ_company |4.9238757467438285e+17|http://lat.ms/1raYXJJ
761|||Thu Jul 24 15:50:19 +0000 2014||'s jealousy good for? 36 dogs and 2 scientists suggest it helps animals (of all species) survive childhood. |4.923359803647263e+17|http://lat.ms/1jWyOPJ
762|||Wed Jul 23 22:17:08 +0000 2014||To fight depression, researchers have this advice: Don't gain weight. via @marymacvean |4.9207093844875674e+17|http://lat.ms/1odJqd1
763|||Wed Jul 23 22:07:34 +0000 2014||43% of men who served in U.S. military suffered emotional abuse as children, twice the rate of other men |4.920685308889088e+17|http://lat.ms/1qAQ7sE
764|||Wed Jul 23 01:15:04 +0000 2014||inical trial @USC &amp; @ChildrensLA helps 3-year-old hear for the first time. A success years in the making. |4.917533303316357e+17|http://lat.ms/1qz1zVC
765|||Tue Jul 22 23:33:19 +0000 2014||As if losing a parent isn't bad enough for a kid, new @PLOSMedicine study says it increases risk of premature death |4.917277226628792e+17|http://lat.ms/1kRwpky
766|||Tue Jul 22 20:58:14 +0000 2014||Keep your skin from sunburn with clothes: |4.9168869277669786e+17|http://lat.ms/1nbPYZi
767|||Tue Jul 22 20:57:23 +0000 2014||Are you a vegetarian? Climate scientists have a beef with beef: |4.916884806074491e+17|http://lat.ms/1o598jK
768|||Tue Jul 22 20:24:51 +0000 2014||RT @aminawrite: Auguste was born deaf, but a risky surgery may give this 3-year-old a chance to hear: |4.916802930114601e+17|http://lat.ms/1katn06
769|||Tue Jul 22 04:15:04 +0000 2014||Do better parents make healthier offspring? A study says it's possible |4.914362395986821e+17|http://lat.ms/UnVPz3
770|||Tue Jul 22 00:05:18 +0000 2014||"MT @InvisThreat: ""Did you happen to see the front page of @latimes?"" #WhatTeenFilmmakersHaveBeenSayingAllDay http://www.latimes.com/health/la-me-vaccines-movie-20140721-story.html#page="|4.913733837085942e+17|http://www.latimes.com/health/la-me-vaccines-movie-20140721-story.html
771|||Mon Jul 21 22:25:41 +0000 2014||ood parenting can make low-income kids more resistant to diabetes, heart disease &amp; cancer. via @PNASNews |4.913483143158456e+17|http://lat.ms/UnGXk5
772|||Mon Jul 21 20:48:30 +0000 2014||Anti-vaccination activists target high school film students and their immunization documentary. |4.9132385673782886e+17|http://lat.ms/1jSapuM
773|||Mon Jul 21 19:15:19 +0000 2014||T @LATerynbrown: My latest: Carlsbad student filmmakers find themselves drawn into the vaccine/autism fray @chstv |4.9130040542366925e+17|http://fw.to/iRaG7JK
774|||Mon Jul 21 15:55:14 +0000 2014||MT @DebbieGoffa ICYMI: Pioneering AIDS researcher Joep Lange was a star with a passion to help @LATerynbrown @cmaiduc |4.912500523926856e+17|http://bit.ly/UkkuEp
775|||Sat Jul 19 20:30:37 +0000 2014||MT @LATErynbrown Friends recall Joep Lange, who died with other AIDS scientists and advocates on Malaysia Airlines 17 |4.9059458144496435e+17|http://lat.ms/1mqTWIw
776|||Sat Jul 19 16:00:42 +0000 2014||RT @LATerynbrown: Malaysia Airlines Flight 17: A tragic loss for AIDS advocacy, research |4.905266519825695e+17|http://fw.to/OLiMeJc
777|||Sat Jul 19 01:50:04 +0000 2014||After the shock of cancer diagnosis, novelist @SarahAddisonAll found support in social media and writing |4.903125852215255e+17|http://lat.ms/1n2ef3n
778|||Sat Jul 19 00:50:10 +0000 2014||WHO can't fully deal with Ebola outbreak that's killed at least 603 people in West Africa, health official warns |4.902975087790162e+17|http://lat.ms/1qLN904
779|||Fri Jul 18 22:21:00 +0000 2014||essons we can learn from horses |4.9025997117169254e+17|http://lat.ms/1wFLACJ
780|||Fri Jul 18 21:30:25 +0000 2014||Obesity: We're not overeating, we're under-exercising, study suggests |4.902472406869033e+17|http://lat.ms/UgrdQb
781|||Fri Jul 18 20:40:36 +0000 2014||Jewel is grounded in Alaska purity, focused on water purity |4.90234705204097e+17|http://lat.ms/1ra2Osl
782|||Fri Jul 18 20:30:26 +0000 2014||Jumping lunges bring a burn when time is tight but your thighs aren't |4.9023214774819226e+17|http://lat.ms/1ra1ohe
783|||Fri Jul 18 19:08:07 +0000 2014||5 Questions: Learn the fitness and nutrition routines of experts and celebrities |4.902114326385869e+17|http://lat.ms/Ug9F6A
784|||Fri Jul 18 00:51:14 +0000 2014||Compared to normal-weight peers, obese women–but not men–appear to have a learning deficit around the issue of food |4.8993538982661734e+17|http://lat.ms/WgbGRD
785|||Thu Jul 17 15:45:32 +0000 2014||"When states implement anti-smoking policies, guess what goes down? Suicides. (You were thinking ""smoking,"" right?) "|4.8979806190514995e+17|http://lat.ms/1yuGHPE
786|||Thu Jul 17 02:15:20 +0000 2014||Smoking and suicide may be more closely related than previously thought, researchers argue in a new paper |4.895941687975731e+17|http://lat.ms/1jRp61i
787|||Wed Jul 16 23:34:32 +0000 2014||Researchers transform regular heart cells in pigs into pacemaker cells |4.895537030878986e+17|http://lat.ms/1nciuuV
788|||Wed Jul 16 01:49:47 +0000 2014||The nation's fourth leading cause of death is getting a little less common and a bit less deadly |4.89225350472532e+17|http://lat.ms/1wsMzpR
789|||Wed Jul 16 00:50:09 +0000 2014||MT @LATerynbrown: L.A. County supervisors vote 4 to 0 to implement Laura's Law for those with serious mental illness |4.8921034115987456e+17|http://fw.to/aLTUDwD
790|||Tue Jul 15 21:50:06 +0000 2014||Organic foods are more nutritious, according to a review of 343 studies |4.891650331723858e+17|http://lat.ms/WfLgQm
791|||Tue Jul 15 20:55:12 +0000 2014||MT @LATerynbrown: California officials write Feds, offer plan to reduce Medi-Cal backlog to 350,000 in 6 weeks #ACA |4.891512173698867e+17|http://lat.ms/1oFrd49
792|||Tue Jul 15 15:55:13 +0000 2014||Looks matter -- for pills. Patients on heart meds were more likely to stop taking it if the shape or color changed. |4.8907572056480154e+17|http://lat.ms/1qChQEQ
793|||Tue Jul 15 01:30:19 +0000 2014||If the size and shape of your prescription medication changes, it might prompt you to stop taking it, study says |4.888580625735475e+17|http://lat.ms/1qZRlLO
