|author|contents|date|tags|title|tweetid|url
921|||Fri Jun 20 17:02:47 +0000 2014||CA health dept. says LA County officials did not properly prioritize or track nursing home investigations: |4.8003302971356774e+17|http://khne.ws/1psixlx
922|||Fri Jun 20 16:29:35 +0000 2014||Gay federal employees's spouses will get health insurance, life insurance, and leave to care for them: |4.800246759853916e+17|http://khne.ws/1stnoql
923|||Fri Jun 20 16:28:24 +0000 2014||Most buying health #insurance coverage on #Obamacare's exchanges were uninsured: |4.8002437554742886e+17|http://khne.ws/1norzM6
924|||Fri Jun 20 16:09:35 +0000 2014||Some senators want Medicare to consider patient financial status when weighing hospital readmission penalties: |4.8001964117223834e+17|http://khne.ws/1ysL9zk
925|||Thu Jun 19 18:40:54 +0000 2014||.@public_citizen is urging hospitals to stop partnering with companies on low-cost screenings. Why? |4.7969533542691635e+17|http://khne.ws/SWx6B8
926|||Thu Jun 19 18:36:47 +0000 2014||A rural VA health care program's uncertain future has some senators pushing to save it, @kprthompson reports: |4.7969429890114765e+17|http://khne.ws/1nnbreW
927|||Thu Jun 19 15:07:38 +0000 2014||.@KaiserFamFound survey: Nearly 6 in 10 who bought health coverage on health law exchanges were uninsured: |4.796416621307576e+17|http://khne.ws/1ioyBnI
928|||Thu Jun 19 14:54:11 +0000 2014||Did some Hill staffers provide advance information to stock traders regarding a change in health care policy? |4.7963827775104614e+17|http://khne.ws/1lZBL0P
929|||Thu Jun 19 14:53:08 +0000 2014||Keep plan and see higher premiums or switch to save cash? Consumers face decisions: |4.796380140384051e+17|http://khne.ws/1iowO24
930|||Wed Jun 18 16:42:33 +0000 2014||"What's hospital ""observation care,"" and what should you know about it? "|4.7930316109868646e+17|http://khne.ws/178jS7h
931|||Wed Jun 18 15:32:34 +0000 2014||A bill to allow veterans to seek private medical care is advancing in the House: |4.79285548373119e+17|http://khne.ws/Ubb3rC
932|||Wed Jun 18 15:31:16 +0000 2014||A simpler  http://khne.ws/1lzgKuM|4.792852229961933e+17|http://healthcare.gov?
933|||Wed Jun 18 15:29:09 +0000 2014||HHS report: #Obamacare insurance subsidies helped Americans save 76% on premiums -- |4.792846909864796e+17|http://khne.ws/1nPu9gV
934|||Tue Jun 17 18:52:17 +0000 2014||Are Insurance Premiums Capped? @mandrews110 answers: |4.789734238936351e+17|http://khne.ws/1vFrjOU
935|||Tue Jun 17 18:39:44 +0000 2014||The avg. monthly cost of cancer treatment is $10K. Some insurers are pushing back, @Julie_Appleby reports: |4.789702651674952e+17|http://khne.ws/1nNxpcV
936|||Tue Jun 17 15:19:35 +0000 2014||"Is front-runner for House GOP No. 2 a ""health policy blank slate?"" "|4.789198968319099e+17|http://khne.ws/U6y4fo
937|||Tue Jun 17 15:18:44 +0000 2014||Oregon may soon sue Oracle over its health insurance #exchange. #ACA #Obamacare |4.789196816934625e+17|http://khne.ws/1l0mjkR
938|||Mon Jun 16 19:24:14 +0000 2014||What ever happened to fish sticks?  #publichealth |4.786190736311214e+17|http://khne.ws/UGfCKU
939|||Mon Jun 16 17:43:31 +0000 2014||ICYMI: What�s At Stake For Birth Control In Upcoming SCOTUS Decision: |4.785937284418806e+17|http://khne.ws/1ps2JAV
940|||Mon Jun 16 15:53:18 +0000 2014||Venture capitalists are betting on health data, @EricReporter digs: |4.785659918496727e+17|http://khne.ws/1nfOcTV
941|||Mon Jun 16 15:08:52 +0000 2014||Many patients struggle to decode the language of health #insurance, @annagorman reports on why: |4.785548085852979e+17|http://khne.ws/1vtePtM
942|||Mon Jun 16 14:28:25 +0000 2014||A Senate bill could double spending on VA health care: |4.785446290262876e+17|http://khne.ws/1i12UAz
943|||Mon Jun 16 14:27:01 +0000 2014||The Hobby Lobby health law contraception case is still pending before #SCOTUS. What's at stake? |4.78544279233921e+17|http://khne.ws/1iBeQnN
944|||Fri Jun 13 17:39:15 +0000 2014||This cartoon is funnier because it's Friday:  #insurance #healthcare |4.7750549287326925e+17|http://khne.ws/1lhPTO1
945|||Fri Jun 13 17:14:04 +0000 2014||What�s At Stake For Birth Control In Upcoming SCOTUS Decision? @JRovner digs: |4.774991548227297e+17|http://khne.ws/1ps2JAV
946|||Fri Jun 13 16:12:56 +0000 2014||As An Immigrant In The U.S. Illegally, Can I Buy Insurance? |4.774837702792315e+17|http://khne.ws/TSKozx
947|||Fri Jun 13 15:37:47 +0000 2014||Counting down to the #SCOTUS decision on #Obamacare's birth control mandate: |4.774749250877112e+17|http://khne.ws/1kTeFIZ
948|||Fri Jun 13 15:36:42 +0000 2014||Looking for lower health insurance premium increases? Washington state and California have some growing less than 10% |4.774746525879542e+17|http://khne.ws/1lt3oyF
949|||Fri Jun 13 15:35:34 +0000 2014||Virginia lawmakers passed a budget without a #Medicaid expansion, it  would also stop the guv from doing it himself. |4.7747436715300045e+17|http://khne.ws/1nBfCW8
950|||Thu Jun 12 18:21:51 +0000 2014||Roll calling with the punches?  #ACA #Obamacare #politics |4.771538256822313e+17|http://khne.ws/1oia2eH
951|||Thu Jun 12 18:18:56 +0000 2014||Medicare doesn't track some costly hospital complications, @JordanRau reports: |4.7715308840328806e+17|http://khne.ws/SR0Dwe
952|||Thu Jun 12 16:18:46 +0000 2014||Hospital revenue fell in 2014's 1Q compared with the final 3 months of 2013, the Census Bureau estimates: |4.771228497451704e+17|http://khne.ws/1xOOgkL
953|||Thu Jun 12 16:10:43 +0000 2014||SF's sheriff wants to make sure people leaving his jail -- 30K every year -- have health insurance: |4.7712082546499994e+17|http://khne.ws/TOn85W
954|||Thu Jun 12 15:30:58 +0000 2014||Virginia lawmakers are readying to fast-track a budget without the #Medicaid expansion: |4.771108206486733e+17|http://khne.ws/1ohyehj
955|||Thu Jun 12 15:28:39 +0000 2014||The FBI has opened a criminal investigation into the VA problems: |4.771102382321992e+17|http://khne.ws/1xOxKBg
956|||Thu Jun 12 15:28:11 +0000 2014||The Senate has backed a bill to overhaul the VA health system. DETAILS: |4.7711012129920614e+17|http://khne.ws/1hRotE5
957|||Wed Jun 11 19:53:29 +0000 2014||Second nature?  #healthcare |4.768144964432937e+17|http://khne.ws/1pkVY3N
958|||Wed Jun 11 18:16:13 +0000 2014||The health law boosts hospital psychiatric care for the young, but is it because of poor outpatient care? |4.7679001831357645e+17|http://khne.ws/1ioyQd9
959|||Wed Jun 11 16:39:40 +0000 2014||Our @JRovner was on @NewsHour talking about where the health law's Medicaid expansion stands: |4.767657229712179e+17|http://khne.ws/1pHpTkg
960|||Wed Jun 11 15:33:55 +0000 2014||Michigan is among the first to use financial incentives to encourage people to better health, @PhilGalewitz reports: |4.767491741937951e+17|http://khne.ws/1hOKX8x
961|||Wed Jun 11 14:18:31 +0000 2014||The latest health policy news, delivered to your inbox every morning. Here's how:  A sample: http://khne.ws/HKMauB|4.7673020050468864e+17|http://khne.ws/1cOCWee
962|||Wed Jun 11 14:15:56 +0000 2014||Virginia's lawmakers won't pass a Medicaid expansion, but Gov. McAuliffe might expand it via executive action: |4.767295487601705e+17|http://khne.ws/1kmpy0Q
963|||Wed Jun 11 14:14:10 +0000 2014||What does Eric Cantor's loss mean for #Obamacare? |4.767291057577656e+17|http://khne.ws/1n5S1ey
964|||Tue Jun 10 20:36:59 +0000 2014||Massachusetts nears 0% uninsured -- here's how, and what there's left to do: |4.764630547510395e+17|http://khne.ws/1hMFzmB
965|||Tue Jun 10 19:29:13 +0000 2014||Don't Forget The Breadcrumbs?  #insurance #Medicare |4.764460034494546e+17|http://khne.ws/1s3pGfx
966|||Tue Jun 10 18:56:59 +0000 2014||What's autism cost over a lifetime? Try $2.4 million:  (@JennyAGold reports)|4.764378923789189e+17|http://khne.ws/1llajtT
967|||Tue Jun 10 17:03:15 +0000 2014||School nurses are getting access to student health records. Will it help them give better care? |4.764092684309668e+17|http://khne.ws/SKTpKg
968|||Tue Jun 10 15:48:11 +0000 2014||A VA audit says that more than 57,000 vets have been waiting 3 months or more for care: |4.763903783595049e+17|http://khne.ws/1oQSXoc
969|||Mon Jun 09 20:48:22 +0000 2014||The CBO won't score some parts of the health law anymore. So what? |4.761035325178184e+17|http://khne.ws/1pdutch
970|||Mon Jun 09 20:45:09 +0000 2014||"RT @jennyagold: I asked people ""what bugs you most about your medical care?"" ... Cost was answer #1. "|4.761027227151442e+17|http://www.npr.org/blogs/health/2014/06/08/319391544/gripes-about-health-costs-punctuate-a-cross-country-trip
971|||Mon Jun 09 20:44:35 +0000 2014||.@JennyAGold's cross-country journey found a big worry among Americans: health care costs: |4.761025806330962e+17|http://khne.ws/1kL7faA
972|||Mon Jun 09 18:11:44 +0000 2014||Why are more than 1.7 million people still waiting to hear if they'll be allowed on Medicaid? |4.760641162355712e+17|http://khne.ws/1xyJvvH
973|||Fri Jun 06 17:25:24 +0000 2014||A Capitol Idea?  #politics #congress #VA |4.749652898853847e+17|http://khne.ws/1j6YV0r
974|||Fri Jun 06 16:23:12 +0000 2014||Where Can My Daughter Who Turns 26 Mid-Year Get Coverage? @mandrews110 answers: |4.749496395870003e+17|http://khne.ws/1j6OCJJ
975|||Fri Jun 06 15:41:39 +0000 2014|||4.749391806243799e+17|
976|||Fri Jun 06 15:21:04 +0000 2014|| is getting a makeover: http://khne.ws/1kHt22E|4.749340034901033e+17|http://Healthcare.gov
977|||Fri Jun 06 15:20:08 +0000 2014||The CBO says that only 4 million Americans will face #obamacare fines for not having coverage: |4.749337684203438e+17|http://khne.ws/TmvuS2
978|||Thu Jun 05 23:16:00 +0000 2014||Dead to Wrights?  #Obamacare #ACA |4.7469113585660314e+17|http://khne.ws/1nmB5Cc
979|||Thu Jun 05 18:53:56 +0000 2014|||4.746251829725143e+17|
980|||Thu Jun 05 17:57:41 +0000 2014||What's a surgeon's role in an #ACO? Not much, so far, @JennyAGold reports: |4.7461102588790784e+17|http://khne.ws/Tiln0A
981|||Thu Jun 05 17:18:24 +0000 2014||More than 18,000 seniors died after falls in 2010. A new $30 million study aims to stop them: |4.7460113969106534e+17|http://khne.ws/Sc8wMa
982|||Thu Jun 05 16:02:04 +0000 2014||Some parents are finding privacy law a barrier to helping their children with mental illness: |4.7458193083990426e+17|http://khne.ws/1nlHygx
983|||Thu Jun 05 15:47:24 +0000 2014||The Congressional Budget Office will stop scoring some parts of the health law. Which ones? |4.745782426793697e+17|http://khne.ws/1kEDk3X
984|||Thu Jun 05 15:46:44 +0000 2014||The Senate will vote on Burwell's nomination to head HHS: |4.745780728897536e+17|http://khne.ws/1p9YC9R
985|||Thu Jun 05 15:45:08 +0000 2014||The House GOP is pressing the White House over the VA health care scandal. Here's how: |4.7457767036656845e+17|http://khne.ws/1oxhXRk
986|||Wed Jun 04 18:36:49 +0000 2014||.@PhilGalewitz reports: Medicaid enrollment surged by 1 million in April -- DETAILS: |4.7425848592092774e+17|http://khne.ws/1pRFM7j
987|||Wed Jun 04 18:08:18 +0000 2014||(Mis) Managed Care?  #VA #healthcare |4.742513117229343e+17|http://khne.ws/1kCSHtH
988|||Wed Jun 04 17:40:22 +0000 2014||Hot Sauce Accident Leads To Health Insurance ... and no, we're not @TheOnion: |4.7424428182654566e+17|http://khne.ws/1l61sMz
989|||Wed Jun 04 16:24:22 +0000 2014|||4.742251541896888e+17|
990|||Wed Jun 04 15:47:43 +0000 2014||15K in NC could lose their Medicaid benefits because of budget shortfall: |4.742159312255713e+17|http://khne.ws/1tI79kq
991|||Wed Jun 04 15:45:33 +0000 2014||The White House is considering nominating the Cleveland Clinic's CEO to head the VA: |4.74215385974444e+17|http://khne.ws/1ovmgMM
992|||Wed Jun 04 15:40:22 +0000 2014||States Scramble To Pay Hefty Tab For Health Exchange Fixes |4.742140833075077e+17|http://khne.ws/1kLu8FQ
993|||Tue Jun 03 18:11:56 +0000 2014||The big picture?  #healthcare |4.7388983734778266e+17|http://khne.ws/1pPwd8T
994|||Tue Jun 03 17:59:24 +0000 2014|||4.738866838057861e+17|
995|||Tue Jun 03 17:56:58 +0000 2014||ICYMI: Study: Medicare Could Save Billions On Rx Plans |4.738860697219359e+17|http://khne.ws/1wY0veu
996|||Tue Jun 03 16:38:04 +0000 2014||Rape victims may have to pay for some medical services related to the assault: |4.7386621649986765e+17|http://khne.ws/1oSpuxz
997|||Tue Jun 03 15:58:02 +0000 2014||Waiting for your Medicaid coverage? You may not be alone ... they may be 3 million of you: |4.738561398354985e+17|http://khne.ws/1n9c5OB
998|||Tue Jun 03 15:57:15 +0000 2014||Double-digit health insurance premium increases? Could again be reality soon: |4.7385594327783424e+17|http://khne.ws/1nL89XL
999|||Tue Jun 03 15:56:29 +0000 2014||New Medicare data: Prices for most common inpatient stays in 2012: |4.738557522482422e+17|http://khne.ws/1pPclCF
1000|||Tue Jun 03 02:38:33 +0000 2014||.@jrovner asks: Wait, wasn't the health law supposed to get rid of pre-existing condition exclusions? |4.736549436569723e+17|http://khne.ws/1p2yJsE
1001|||Tue Jun 03 02:35:11 +0000 2014||Study: If Medicare dumped random drug plan assignments, it could save billions. @jrovner reports: |4.736540964159693e+17|http://khne.ws/1wY0veu
1002|||Mon Jun 02 17:42:28 +0000 2014||Missouri's Declining Medicaid Caseload Stands Out In National Report |4.735200331935539e+17|http://khne.ws/1mK26xs
1003|||Mon Jun 02 16:27:36 +0000 2014||Sci-fi? Think again. Doctors get advice from artificial intelligence -- @Danielaphd reports: |4.7350119357956096e+17|http://khne.ws/1jMCtsS
1004|||Mon Jun 02 14:18:17 +0000 2014||RT @danielaphd: Artificial Intelligence Is Now Telling Doctors How to Treat You  #AI #healthIT|4.7346865068785664e+17|http://www.wired.com/2014/06/ai-healthcare/
1005|||Mon Jun 02 14:17:23 +0000 2014||Is a national health insurance #exchange a possibility?  #ACA #Obamacare|4.734684224589742e+17|http://khne.ws/T6Y5KN
1006|||Mon Jun 02 14:16:11 +0000 2014||DETAILS: Sen. Sanders releases plan to overhaul veterans' health care: |4.7346812219715994e+17|http://khne.ws/1jMjRsZ
1007|||Mon Jun 02 14:14:58 +0000 2014||Post-Shinseki, VA scrambles to find fixes: |4.7346781391579546e+17|http://khne.ws/1tBua8F
1008|||Mon Jun 02 14:14:02 +0000 2014|||4.7346758231053926e+17|
1009|||Fri May 30 22:04:41 +0000 2014||Need a Friday afternoon laugh?  |4.7249886056966554e+17|http://khne.ws/1tve9RB
1010|||Fri May 30 18:27:25 +0000 2014||In Michigan, mental health spending could be at further risk: |4.724441838031012e+17|http://khne.ws/U0ULSm
1011|||Fri May 30 17:20:21 +0000 2014||Can I Cancel My Marketplace Plan If My Boss Decides To Offer Coverage? |4.7242730596991386e+17|http://khne.ws/1ku6UJh
1012|||Fri May 30 16:48:15 +0000 2014||6 in 10 Americans say the health law hasn't affected their families, says a new @KaiserFamFound poll: |4.7241922509799424e+17|http://khne.ws/1kpBSNE
1013|||Fri May 30 16:39:11 +0000 2014||RT @jrovner: Do you know the diff between the VA and the military health system? here's my guide: |4.724169472931512e+17|http://bit.ly/1kOXNCD
1014|||Fri May 30 16:14:31 +0000 2014||One family's #Obamacare opt-out story: |4.724107382342451e+17|http://khne.ws/1rplyq0
1015|||Fri May 30 15:07:31 +0000 2014||#Oregon's gov is asking his attorney general to look into suing the maker of its failed health insurance #exchange: |4.723938746071859e+17|http://khne.ws/SjXrca
1016|||Fri May 30 15:04:36 +0000 2014||A Virginia Republican is suggesting a compromise on the state's Medicaid expansion: |4.7239314190843494e+17|http://khne.ws/1kQWQtq
1017|||Fri May 30 15:03:45 +0000 2014||The latest on VA Sec. Shinseki and the VA hospital scandal: |4.7239293029740134e+17|http://khne.ws/1o6fWva
1018|||Thu May 29 18:12:46 +0000 2014||Pick Up Line?  |4.720781076469064e+17|http://khne.ws/1nxXijM
1019|||Thu May 29 17:39:19 +0000 2014||.@jrovner runs down the differences between VA and military care: |4.7206968954873446e+17|http://khne.ws/1k4F4E6
1020|||Thu May 29 16:58:04 +0000 2014||How To Shop For Long-Term Care Insurance, from @nprhealth: |4.720593116369019e+17|http://khne.ws/1o0ATYr
1021|||Thu May 29 15:42:59 +0000 2014||Georgia may reopen some closed hospitals as rural ERs: |4.720404158653727e+17|http://khne.ws/1oy9vEC
1022|||Thu May 29 15:23:57 +0000 2014||Shortly after midnight, the House voted to approve $ for the Justice Department to investigate the VA: |4.7203562342005555e+17|http://khne.ws/1wscK2A
1023|||Thu May 29 15:22:12 +0000 2014||115-day wait times, hidden patient lists detailed in VA report: |4.7203518324044595e+17|http://khne.ws/ShPvIH
1024|||Wed May 28 19:38:35 +0000 2014||�National dialogue� urged on cost of new hepatitis C drug.  #sovaldi|4.717373181609943e+17|http://khne.ws/1k1BWZI
1025|||Wed May 28 19:05:31 +0000 2014||Reference pricing is the next big benefit change. Our @Julie_appleby fills you in on what you need to know about it. |4.717289958607544e+17|http://khne.ws/1k161bS
1026|||Wed May 28 17:15:03 +0000 2014||Can employers really dump workers to health exchanges? @jayhancock1 explains what they can and can't do. |4.717011961858212e+17|http://khne.ws/1isiobA
1027|||Wed May 28 01:01:08 +0000 2014||Bargain or Boondoggle? Economists say #Obamacare outcome is still up in the air, @EricReporter has story: |4.71456102979498e+17|http://khne.ws/1kJ11Yg
1028|||Tue May 27 16:52:50 +0000 2014||More money, and more patients, for safety net hospitals. @PhilGalewitz reports: |4.71333215840768e+17|http://khne.ws/1tj0IUX
1029|||Tue May 27 16:23:42 +0000 2014||Companies will soon find it expensive to take employees off their health plans to send them to health law #exchanges: |4.713258861938647e+17|http://khne.ws/1jXtbP4
1030|||Tue May 27 16:12:56 +0000 2014||Some hospitals are scaling back their charity care. Why? |4.7132317757527654e+17|http://khne.ws/1puYrFE
1031|||Fri May 23 19:05:08 +0000 2014||Today's KHN cartoon: 'Losing Patients?' By Mike Luckovich  http://ow.ly/i/5FjQr|4.6991696147306086e+17|http://khne.ws/1kw6Acn
1032|||Fri May 23 15:55:40 +0000 2014||ICYMI: Temporary fee on big businesses helps fund Obamacare. @sjtribble reports on how it affects Sherwin-Williams. |4.698692776388444e+17|http://khne.ws/1ph4mhv
1033|||Fri May 23 12:50:03 +0000 2014||Our consumer columnist @mandrews110 examines whether  insurers must cover the drug Truvada as preventive care. |4.698225666315059e+17|http://khne.ws/1jCrsyq
1034|||Thu May 22 20:44:24 +0000 2014||Temporary fee on big businesses help to fund Obamacare. @sjtribble reports on how it affects Sherwin-Williams. |4.6957955360701235e+17|http://khne.ws/1ph4mhv
1035|||Thu May 22 19:55:04 +0000 2014||Hundreds of Colorado doctors are charging Medicare far more than is typical for routine patient visits. |4.6956713657554944e+17|http://khne.ws/TyPL7j
1036|||Thu May 22 19:15:51 +0000 2014||Can Democrats use the 2010 health law to their advantage this fall? @jrovner explores the question. |4.695572692279214e+17|http://khne.ws/RXQWvq
1037|||Thu May 22 19:15:21 +0000 2014|||4.695571420566282e+17|
1038|||Thu May 22 12:40:20 +0000 2014||"Perhaps ""nice"" people are healthier. "|4.694577338515456e+17|http://khne.ws/1nubVjM
1039|||Thu May 22 12:39:34 +0000 2014||Which state has the healthiest seniors? Make your best guess before clicking. |4.694575407835464e+17|http://khne.ws/1nubVjM
1040|||Wed May 21 22:36:40 +0000 2014||RT @jrovner: Single-payer people are back. And in it for the long-term. |4.692454198859694e+17|http://bit.ly/1kpRvJr
1041|||Wed May 21 22:35:53 +0000 2014|||4.6924521900396544e+17|
1042|||Wed May 21 18:59:12 +0000 2014||Three California doctors are among those charging #Medicare the most for office visits: |4.691906907954422e+17|http://khne.ws/1k5Tfbk
1043|||Wed May 21 16:57:48 +0000 2014||Nevada is switching from its own health law insurance #exchange to the federal marketplace for next year: |4.69160141255082e+17|http://khne.ws/SjCm1R
1044|||Tue May 20 20:27:47 +0000 2014||Medicare May Be Overpaying Hospitals For Short-Stay Patients, @SusanJaffe has the details: |4.6885059423371674e+17|http://khne.ws/1ncA5U9
1045|||Tue May 20 18:36:32 +0000 2014||What a pity?  #VA #Obamacare |4.688226002572575e+17|http://khne.ws/1joay6D
1046|||Tue May 20 17:28:14 +0000 2014||Some medical schools are reviving the physical exam as a means to better diagnoses: |4.688054100956488e+17|http://khne.ws/1mThwSe
1047|||Tue May 20 15:39:48 +0000 2014||Don't like the insurance plan you got on the health law exchanges? You may be stuck with it: |4.687781240803205e+17|http://khne.ws/1lCUVVY
1048|||Tue May 20 15:15:49 +0000 2014||When are preventive services not free? |4.6877208632938906e+17|http://khne.ws/1giJ3vQ
1049|||Tue May 20 15:15:18 +0000 2014||States are sticking with the health care #exchange choices they already made:  #Obamacare #ACA|4.687719581346857e+17|http://khne.ws/R4wvMH
1050|||Tue May 20 15:14:34 +0000 2014||Indiana Gov. Pence Details His Medicaid Expansion Alternative: |4.687717704479826e+17|http://khne.ws/1h4t27Q
1051|||Mon May 19 20:51:38 +0000 2014||Wait Watcher?  |4.684942111140782e+17|http://khne.ws/1oJZcxh
1052|||Mon May 19 18:10:26 +0000 2014|||4.684536417925366e+17|
1053|||Mon May 19 17:17:19 +0000 2014||Many parents didn't buy their kids health law dental coverage. @Marissaaevans looks at the looming problem |4.684402753090478e+17|http://khne.ws/1kikGy1
1054|||Mon May 19 15:28:00 +0000 2014||Should #Obamacare have a CEO? |4.6841276584638054e+17|http://khne.ws/1ne6jKi
1055|||Mon May 19 15:27:12 +0000 2014||More than a million listed incomes on their #Obamacare applications that differ from what the IRS has: |4.684125654425477e+17|http://khne.ws/1n9ozc4
1056|||Fri May 16 19:44:16 +0000 2014||California is among 25 states to open Medicaid to childless adults, including thousands of ex-offenders: |4.673900936917197e+17|http://khne.ws/1n1qNu5
1057|||Fri May 16 18:10:01 +0000 2014||Say Uncle?  #VA |4.673663741430497e+17|http://khne.ws/1nSiFLZ
1058|||Fri May 16 18:05:56 +0000 2014||Will Using Electronic Cigarettes Affect My Insurance Rates? @Mandrews110 answers: |4.6736534613632205e+17|http://khne.ws/1qIQm4O
1059|||Fri May 16 18:04:01 +0000 2014||Watch our segment on @NewsHour on inmates and health care when they leave prison: |4.673648646511739e+17|http://khne.ws/1n1qNu5
1060|||Fri May 16 16:27:49 +0000 2014||Indiana's governor is offering an alternative Medicaid expansion plan: |4.673406549481308e+17|http://khne.ws/1jmgCOk
1061|||Fri May 16 16:26:33 +0000 2014||By The Numbers: Mental Illness Behind Bars |4.673403351114875e+17|http://khne.ws/1hRqqdP
1062|||Fri May 16 16:23:24 +0000 2014||Leaving Jail Doesn't Have To Mean Losing Health Care, @SarahVarney reports with @NewsHour: |4.673395447284449e+17|http://khne.ws/1n1qNu5
1063|||Thu May 15 17:43:24 +0000 2014||Waiting Gloom?  #VA |4.66997288074625e+17|http://khne.ws/1iPMAg1
1064|||Thu May 15 16:12:47 +0000 2014||.@sjtribble looks at companies -- some well-established -- that are dealing with new #Obamacare costs: |4.669744831618171e+17|http://khne.ws/1gEFfA6
1065|||Thu May 15 15:55:33 +0000 2014||Study: 1/3 of hospitalized patients in #California have diabetes: |4.6697014673801216e+17|http://khne.ws/1jiYwwA
1066|||Thu May 15 14:59:33 +0000 2014||Clinton to Democrats: Run on health law:  #Obamacare|4.669560529790116e+17|http://khne.ws/1v9DrbA
1067|||Thu May 15 14:58:47 +0000 2014||#Arizona's governor is asking the state Supreme Court to toss out a challenge to her #Medicaid expansion plan: |4.6695585938672845e+17|http://khne.ws/1jM1x7S
1068|||Thu May 15 14:57:37 +0000 2014||Is the path set for HHS head nominee to take helm? |4.669555659112571e+17|http://khne.ws/1oTnVMP
1069|||Wed May 14 19:51:51 +0000 2014|||4.6666722458168525e+17|
1070|||Wed May 14 19:47:35 +0000 2014||Old-Fashioned Company, New-Fangled Problem: #Obamacare |4.6666615312195584e+17|http://khne.ws/1gEFfA6
1071|||Wed May 14 16:36:23 +0000 2014||.@FatHeadsBeer owner frustrated with higher insurance rates for his small biz: |4.666180341203108e+17|http://khne.ws/1iT58jX
1072|||Wed May 14 16:00:36 +0000 2014||Do Seniors Have Too Many Medicare Plans To Choose From? |4.666090303211684e+17|http://khne.ws/1orkfnS
1073|||Wed May 14 14:38:06 +0000 2014||#Medicaid rolls have grown even in states that rejected the expansion, a new study says: |4.6658826784946176e+17|http://khne.ws/1mqTFJi
1074|||Wed May 14 14:37:05 +0000 2014||Was federal support for health insurance #exchanges worth the investment? |4.6658801072185754e+17|http://khne.ws/1mXTAv9
1075|||Wed May 14 14:36:30 +0000 2014||Some people are finding their new health plans don't include doctors they've long had. Here's why: |4.6658786447486566e+17|http://khne.ws/1jteq1y
1076|||Wed May 14 14:31:30 +0000 2014|||4.665866068673249e+17|
1077|||Tue May 13 20:09:20 +0000 2014||Tally Oh?  |4.663092365871309e+17|http://khne.ws/1v0PrfH
1078|||Tue May 13 16:47:10 +0000 2014||"What do ""defined contributions"" mean for work-based health insurance? "|4.6625836223850086e+17|http://khne.ws/1gk0ZXe
1079|||Tue May 13 15:21:55 +0000 2014||Billions spent by Medicare on unnecessary procedures: |4.662369087048991e+17|http://khne.ws/QEGk3H
1080|||Tue May 13 15:20:47 +0000 2014||A look at the data that the IRS wants about you if you bought an insurance plan on the #exchanges: |4.662366207281889e+17|http://khne.ws/1gjEdyL
1081|||Tue May 13 15:19:36 +0000 2014||What will 2015 insurance rates look like? We may have some clues: |4.6623632222376755e+17|http://khne.ws/1ooCHxA
1082|||Mon May 12 20:11:50 +0000 2014||.@JordanRau reports: Study: Overused Medical Services Cost Medicare Billions: |4.659474770035016e+17|http://khne.ws/SUspbZ
1083|||Mon May 12 18:23:23 +0000 2014||How should Medicare pay for the millions of baby-boomers with hepatitis C? |4.659201884464087e+17|http://khne.ws/SU7HsG
1084|||Mon May 12 16:52:31 +0000 2014||Despite some predictions, an #Obamacare doctor shortage hasn't happened -- with some caveats: |4.658973209961431e+17|http://khne.ws/1gvL6HR
1085|||Mon May 12 16:06:59 +0000 2014||D.C.'s plan to tax health insurance plans to pay for its #Obamacare exchange is getting pushback: |4.658858620401746e+17|http://khne.ws/1iJYHj7
1086|||Mon May 12 14:12:37 +0000 2014||Rural hospitals face new challenges under the health law: |4.658570775091036e+17|http://khne.ws/1sEc9bo
1087|||Mon May 12 14:11:29 +0000 2014||Should officials scrap the employer mandate? One paper lays out why: |4.6585679296752435e+17|http://khne.ws/1l3c6B2
1088|||Mon May 12 14:10:32 +0000 2014||Virginia is giving us a preview of 2015's insurance rates -- all of them show an increase: |4.6585655643396506e+17|http://khne.ws/RGQceA
1089|||Fri May 09 18:34:35 +0000 2014||Mental health 101 for cops in Connecticut: |4.6483583982739866e+17|http://khne.ws/1saKyMD
1090|||Fri May 09 18:18:46 +0000 2014||Where Can I Find Insurance Options Between Open Enrollments? |4.648318608463954e+17|http://khne.ws/1kYCpXU
1091|||Thu May 08 18:54:06 +0000 2014||Delays and technical problems, this time for California's SHOP insurance exchanges for small businesses: |4.6447836599578214e+17|http://khne.ws/1mGssoH
1092|||Thu May 08 15:55:26 +0000 2014||"What happens if #CHIP ends? Arizona may provide ""sneak peek"": "|4.6443340055710106e+17|http://khne.ws/1nseR18
1093|||Thu May 08 15:30:56 +0000 2014||It cost an average of $647 to sign up each federal marketplace enrollee, @jrovner's first for @KHNews: |4.644272353748173e+17|http://khne.ws/1mG7Ok4
1094|||Thu May 08 15:25:42 +0000 2014||Insurers: Payment Rates Above 80% For Plans Purchased On Health Exchanges |4.644259211945124e+17|http://khne.ws/1ns7zdN
1095|||Thu May 08 13:43:41 +0000 2014||RT @jrovner: my first byline for @KHNews: fed exchange more cost effective than states: |4.644002456828764e+17|http://khne.ws/1mG7Ok4
1096|||Wed May 07 20:37:31 +0000 2014||RT @jordanrau: Scary when the good news is that only 1 of 8 patients get harmed in hospital. My story: |4.641420041975521e+17|http://khne.ws/1o7O10R
1097|||Wed May 07 18:45:58 +0000 2014||Need a doctor? These companies will hook you up fast -- for a price: |4.6411392857512755e+17|http://khne.ws/1kNbePy
